library_index,library_case_id,batch_id,case_status,source_case_id,external_subject_name,external_subject_numeric_id,external_slice_index,external_modality,external_brain_pixels,training_compatible_donor_count,final_base_use_index,donor_volume,donor_slice_index,donor_h5_file,donor_mask_pixels,donor_tumor_area_pixels,donor_bbox_area,donor_component_count,donor_largest_component_fraction,donor_centroid_x_normalized,donor_centroid_y_normalized,donor_centroid_laterality,candidate_donors_before_uniqueness,pair_key
3501,synthetic_003501,batch_0015,planned,,BraTS20_Validation_042,42,120,flair,8631.0,7442.0,1.0,117,52,volume_117_slice_52.h5,793,793.0,1352.0,1.0,1.0,0.5360133384689253,0.6609243010230732,midline,7288.0,BraTS20_Validation_042|slice_120|volume_117_slice_52.h5
3502,synthetic_003502,batch_0015,planned,,BraTS20_Validation_042,42,120,flair,8631.0,7442.0,2.0,135,68,volume_135_slice_68.h5,1652,1652.0,3510.0,1.0,1.0,0.4166827074067695,0.5470255402352416,left,7288.0,BraTS20_Validation_042|slice_120|volume_135_slice_68.h5
3503,synthetic_003503,batch_0015,planned,,BraTS20_Validation_042,42,121,flair,8263.0,6708.0,1.0,98,92,volume_98_slice_92.h5,3463,3463.0,5520.0,2.0,0.9988449321397632,0.4014187036417259,0.4304234725254544,left,6559.0,BraTS20_Validation_042|slice_121|volume_98_slice_92.h5
3504,synthetic_003504,batch_0015,planned,,BraTS20_Validation_042,42,121,flair,8263.0,6708.0,2.0,147,66,volume_147_slice_66.h5,2521,2521.0,3640.0,1.0,1.0,0.4929935819451337,0.6185630660609872,midline,6559.0,BraTS20_Validation_042|slice_121|volume_147_slice_66.h5
3505,synthetic_003505,batch_0015,planned,,BraTS20_Validation_042,42,122,flair,7863.0,6018.0,1.0,105,60,volume_105_slice_60.h5,674,674.0,1224.0,1.0,1.0,0.4554958221074457,0.3592490967557702,midline,5882.0,BraTS20_Validation_042|slice_122|volume_105_slice_60.h5
3506,synthetic_003506,batch_0015,planned,,BraTS20_Validation_042,42,122,flair,7863.0,6018.0,2.0,125,92,volume_125_slice_92.h5,3529,3529.0,5940.0,1.0,1.0,0.5647326218742256,0.3988696170759671,right,5882.0,BraTS20_Validation_042|slice_122|volume_125_slice_92.h5
3507,synthetic_003507,batch_0015,planned,,BraTS20_Validation_042,42,123,flair,7465.0,5315.0,1.0,97,84,volume_97_slice_84.h5,1844,1844.0,3738.0,1.0,1.0,0.5749076502781837,0.3739188048539195,right,5195.0,BraTS20_Validation_042|slice_123|volume_97_slice_84.h5
3508,synthetic_003508,batch_0015,planned,,BraTS20_Validation_042,42,123,flair,7465.0,5315.0,2.0,125,114,volume_125_slice_114.h5,2721,2721.0,4753.0,2.0,0.988239617787578,0.5704154422675641,0.4074185130682018,right,5195.0,BraTS20_Validation_042|slice_123|volume_125_slice_114.h5
3509,synthetic_003509,batch_0015,planned,,BraTS20_Validation_042,42,124,flair,7097.0,4612.0,1.0,140,95,volume_140_slice_95.h5,2971,2971.0,4620.0,1.0,1.0,0.4820165364211083,0.5799816637538042,midline,4503.0,BraTS20_Validation_042|slice_124|volume_140_slice_95.h5
3510,synthetic_003510,batch_0015,planned,,BraTS20_Validation_042,42,124,flair,7097.0,4612.0,2.0,311,116,volume_311_slice_116.h5,1287,1287.0,1715.0,1.0,1.0,0.5436144515642424,0.6190908115594308,midline,4503.0,BraTS20_Validation_042|slice_124|volume_311_slice_116.h5
