library_index,library_case_id,batch_id,case_status,source_case_id,external_subject_name,external_subject_numeric_id,external_slice_index,external_modality,external_brain_pixels,training_compatible_donor_count,final_base_use_index,donor_volume,donor_slice_index,donor_h5_file,donor_mask_pixels,donor_tumor_area_pixels,donor_bbox_area,donor_component_count,donor_largest_component_fraction,donor_centroid_x_normalized,donor_centroid_y_normalized,donor_centroid_laterality,candidate_donors_before_uniqueness,pair_key
501,synthetic_000501,batch_0003,planned,,BraTS20_Validation_004,4,25,flair,4797.0,2516.0,1.0,24,92,volume_24_slice_92.h5,1762,1762.0,2891.0,3.0,0.9330306469920544,0.7088417023257139,0.6154355786264183,right,2406.0,BraTS20_Validation_004|slice_25|volume_24_slice_92.h5
502,synthetic_000502,batch_0003,planned,,BraTS20_Validation_004,4,26,flair,4904.0,2626.0,1.0,10,107,volume_10_slice_107.h5,918,918.0,2072.0,5.0,0.9847494553376906,0.633152842727049,0.3438938569384053,right,2512.0,BraTS20_Validation_004|slice_26|volume_10_slice_107.h5
503,synthetic_000503,batch_0003,planned,,BraTS20_Validation_004,4,27,flair,5025.0,2723.0,1.0,90,64,volume_90_slice_64.h5,726,726.0,1312.0,1.0,1.0,0.5894509953087359,0.4236488121995919,right,2604.0,BraTS20_Validation_004|slice_27|volume_90_slice_64.h5
504,synthetic_000504,batch_0003,planned,,BraTS20_Validation_004,4,28,flair,5232.0,2857.0,1.0,18,90,volume_18_slice_90.h5,895,895.0,3808.0,5.0,0.9508379888268156,0.6535471354105795,0.4120333793038966,right,2736.0,BraTS20_Validation_004|slice_28|volume_18_slice_90.h5
505,synthetic_000505,batch_0003,planned,,BraTS20_Validation_004,4,29,flair,5474.0,2960.0,1.0,42,73,volume_42_slice_73.h5,1157,1157.0,2184.0,3.0,0.8366464995678479,0.705044426684218,0.5755868408776124,right,2835.0,BraTS20_Validation_004|slice_29|volume_42_slice_73.h5
506,synthetic_000506,batch_0003,planned,,BraTS20_Validation_004,4,30,flair,5678.0,3017.0,1.0,329,68,volume_329_slice_68.h5,1491,1491.0,2613.0,1.0,1.0,0.6231980446135671,0.3835257009280228,right,2891.0,BraTS20_Validation_004|slice_30|volume_329_slice_68.h5
507,synthetic_000507,batch_0003,planned,,BraTS20_Validation_004,4,31,flair,6006.0,3106.0,1.0,276,77,volume_276_slice_77.h5,313,313.0,722.0,2.0,0.9968051118210862,0.6105712032296442,0.3827315625543064,right,2979.0,BraTS20_Validation_004|slice_31|volume_276_slice_77.h5
508,synthetic_000508,batch_0003,planned,,BraTS20_Validation_004,4,32,flair,6383.0,3256.0,1.0,38,80,volume_38_slice_80.h5,1753,1753.0,2842.0,2.0,0.9994295493439818,0.6794664018884542,0.3432322832108495,right,3123.0,BraTS20_Validation_004|slice_32|volume_38_slice_80.h5
509,synthetic_000509,batch_0003,planned,,BraTS20_Validation_004,4,33,flair,6733.0,3332.0,1.0,218,37,volume_218_slice_37.h5,630,630.0,870.0,1.0,1.0,0.441615195590091,0.6480839476655377,left,3199.0,BraTS20_Validation_004|slice_33|volume_218_slice_37.h5
510,synthetic_000510,batch_0003,planned,,BraTS20_Validation_004,4,34,flair,7136.0,3556.0,1.0,66,112,volume_66_slice_112.h5,760,760.0,2208.0,4.0,0.875,0.5692413565293988,0.4207993833957278,right,3419.0,BraTS20_Validation_004|slice_34|volume_66_slice_112.h5
