library_index,library_case_id,batch_id,case_status,source_case_id,external_subject_name,external_subject_numeric_id,external_slice_index,external_modality,external_brain_pixels,training_compatible_donor_count,final_base_use_index,donor_volume,donor_slice_index,donor_h5_file,donor_mask_pixels,donor_tumor_area_pixels,donor_bbox_area,donor_component_count,donor_largest_component_fraction,donor_centroid_x_normalized,donor_centroid_y_normalized,donor_centroid_laterality,candidate_donors_before_uniqueness,pair_key
7251,synthetic_007251,batch_0030,planned,,BraTS20_Validation_090,90,48,flair,12064.0,13260.0,2.0,224,72,volume_224_slice_72.h5,3293,3293.0,5460.0,1.0,1.0,0.5407476490641363,0.6346122814083888,midline,13049.0,BraTS20_Validation_090|slice_48|volume_224_slice_72.h5
7252,synthetic_007252,batch_0030,planned,,BraTS20_Validation_090,90,49,flair,12192.0,13338.0,1.0,203,44,volume_203_slice_44.h5,1004,1004.0,2368.0,7.0,0.9810756972111554,0.4962576472353265,0.6663554985080598,midline,13129.0,BraTS20_Validation_090|slice_49|volume_203_slice_44.h5
7253,synthetic_007253,batch_0030,planned,,BraTS20_Validation_090,90,49,flair,12192.0,13338.0,2.0,207,74,volume_207_slice_74.h5,521,521.0,864.0,4.0,0.9923224568138196,0.4948642375862318,0.7124936756639549,midline,13129.0,BraTS20_Validation_090|slice_49|volume_207_slice_74.h5
7254,synthetic_007254,batch_0030,planned,,BraTS20_Validation_090,90,50,flair,12340.0,13440.0,2.0,207,102,volume_207_slice_102.h5,1384,1384.0,3050.0,1.0,1.0,0.518544271652115,0.6417817495827992,midline,13230.0,BraTS20_Validation_090|slice_50|volume_207_slice_102.h5
7255,synthetic_007255,batch_0030,planned,,BraTS20_Validation_090,90,50,flair,12340.0,13440.0,1.0,220,100,volume_220_slice_100.h5,2708,2708.0,4982.0,5.0,0.980059084194978,0.6176137030833792,0.3600983912535614,right,13230.0,BraTS20_Validation_090|slice_50|volume_220_slice_100.h5
7256,synthetic_007256,batch_0030,planned,,BraTS20_Validation_090,90,51,flair,12730.0,13857.0,1.0,218,47,volume_218_slice_47.h5,1738,1738.0,2640.0,1.0,1.0,0.4799317254960494,0.6454035080961621,midline,13644.0,BraTS20_Validation_090|slice_51|volume_218_slice_47.h5
7257,synthetic_007257,batch_0030,planned,,BraTS20_Validation_090,90,51,flair,12730.0,13857.0,2.0,266,106,volume_266_slice_106.h5,1733,1733.0,2420.0,1.0,1.0,0.4702103156303795,0.6474152979209874,midline,13644.0,BraTS20_Validation_090|slice_51|volume_266_slice_106.h5
7258,synthetic_007258,batch_0030,planned,,BraTS20_Validation_090,90,52,flair,13428.0,15443.0,2.0,214,59,volume_214_slice_59.h5,2577,2577.0,4290.0,1.0,1.0,0.5375570503796864,0.3416300943492725,midline,15209.0,BraTS20_Validation_090|slice_52|volume_214_slice_59.h5
7259,synthetic_007259,batch_0030,planned,,BraTS20_Validation_090,90,53,flair,13679.0,15973.0,1.0,214,94,volume_214_slice_94.h5,524,524.0,1482.0,6.0,0.5,0.551422913539238,0.3514883899198314,right,15741.0,BraTS20_Validation_090|slice_53|volume_214_slice_94.h5
7260,synthetic_007260,batch_0030,planned,,BraTS20_Validation_090,90,53,flair,13679.0,15973.0,2.0,224,77,volume_224_slice_77.h5,3378,3378.0,5133.0,1.0,1.0,0.551182770127158,0.6306893485041035,right,15741.0,BraTS20_Validation_090|slice_53|volume_224_slice_77.h5
