library_index,library_case_id,batch_id,case_status,source_case_id,external_subject_name,external_subject_numeric_id,external_slice_index,external_modality,external_brain_pixels,training_compatible_donor_count,final_base_use_index,donor_volume,donor_slice_index,donor_h5_file,donor_mask_pixels,donor_tumor_area_pixels,donor_bbox_area,donor_component_count,donor_largest_component_fraction,donor_centroid_x_normalized,donor_centroid_y_normalized,donor_centroid_laterality,candidate_donors_before_uniqueness,pair_key
751,synthetic_000751,batch_0004,planned,,BraTS20_Validation_007,7,38,flair,6848.0,3017.0,1.0,5,96,volume_5_slice_96.h5,726,726.0,1176.0,2.0,0.8057851239669421,0.6954654955796075,0.6726258399898567,right,2897.0,BraTS20_Validation_007|slice_38|volume_5_slice_96.h5
752,synthetic_000752,batch_0004,planned,,BraTS20_Validation_007,7,38,flair,6848.0,3017.0,2.0,318,48,volume_318_slice_48.h5,426,426.0,850.0,2.0,0.9953051643192488,0.4508613746636022,0.3767752961282338,midline,2897.0,BraTS20_Validation_007|slice_38|volume_318_slice_48.h5
753,synthetic_000753,batch_0004,planned,,BraTS20_Validation_007,7,39,flair,7149.0,3165.0,1.0,156,35,volume_156_slice_35.h5,412,412.0,598.0,1.0,1.0,0.4379696957387171,0.6152354064264532,left,3046.0,BraTS20_Validation_007|slice_39|volume_156_slice_35.h5
754,synthetic_000754,batch_0004,planned,,BraTS20_Validation_007,7,39,flair,7149.0,3165.0,2.0,184,43,volume_184_slice_43.h5,932,932.0,1560.0,3.0,0.9935622317596566,0.467689945588737,0.3544364034693913,midline,3046.0,BraTS20_Validation_007|slice_39|volume_184_slice_43.h5
755,synthetic_000755,batch_0004,planned,,BraTS20_Validation_007,7,40,flair,7523.0,3498.0,1.0,26,38,volume_26_slice_38.h5,339,339.0,1075.0,2.0,0.8289085545722714,0.4569432616235296,0.3365917478184668,midline,3376.0,BraTS20_Validation_007|slice_40|volume_26_slice_38.h5
756,synthetic_000756,batch_0004,planned,,BraTS20_Validation_007,7,40,flair,7523.0,3498.0,2.0,37,37,volume_37_slice_37.h5,414,414.0,660.0,2.0,0.9951690821256038,0.4285367776362865,0.344137206152851,left,3376.0,BraTS20_Validation_007|slice_40|volume_37_slice_37.h5
757,synthetic_000757,batch_0004,planned,,BraTS20_Validation_007,7,41,flair,7903.0,3975.0,2.0,16,107,volume_16_slice_107.h5,2374,2374.0,4345.0,1.0,1.0,0.6022267028090225,0.3807443257323938,right,3847.0,BraTS20_Validation_007|slice_41|volume_16_slice_107.h5
758,synthetic_000758,batch_0004,planned,,BraTS20_Validation_007,7,41,flair,7903.0,3975.0,1.0,307,48,volume_307_slice_48.h5,1216,1216.0,1900.0,1.0,1.0,0.4552721041620788,0.3570352070028628,midline,3847.0,BraTS20_Validation_007|slice_41|volume_307_slice_48.h5
759,synthetic_000759,batch_0004,planned,,BraTS20_Validation_007,7,42,flair,8402.0,4805.0,2.0,16,106,volume_16_slice_106.h5,2418,2418.0,4345.0,1.0,1.0,0.5997747022851625,0.379368820319016,right,4667.0,BraTS20_Validation_007|slice_42|volume_16_slice_106.h5
760,synthetic_000760,batch_0004,planned,,BraTS20_Validation_007,7,42,flair,8402.0,4805.0,1.0,26,39,volume_26_slice_39.h5,399,399.0,1215.0,3.0,0.8120300751879699,0.4584998060003565,0.3368043539811872,midline,4667.0,BraTS20_Validation_007|slice_42|volume_26_slice_39.h5
761,synthetic_000761,batch_0004,planned,,BraTS20_Validation_007,7,43,flair,8887.0,6802.0,2.0,51,107,volume_51_slice_107.h5,2224,2224.0,4134.0,3.0,0.9563848920863308,0.5794076036242136,0.3641371421691099,right,6647.0,BraTS20_Validation_007|slice_43|volume_51_slice_107.h5
762,synthetic_000762,batch_0004,planned,,BraTS20_Validation_007,7,43,flair,8887.0,6802.0,1.0,358,76,volume_358_slice_76.h5,2387,2387.0,4860.0,1.0,1.0,0.5954726876578678,0.3474100470996139,right,6647.0,BraTS20_Validation_007|slice_43|volume_358_slice_76.h5
763,synthetic_000763,batch_0004,planned,,BraTS20_Validation_007,7,44,flair,9366.0,9814.0,1.0,331,50,volume_331_slice_50.h5,2036,2036.0,2760.0,2.0,0.99950884086444,0.5612304872134221,0.6820741300934641,right,9622.0,BraTS20_Validation_007|slice_44|volume_331_slice_50.h5
764,synthetic_000764,batch_0004,planned,,BraTS20_Validation_007,7,44,flair,9366.0,9814.0,2.0,367,74,volume_367_slice_74.h5,2763,2763.0,5742.0,3.0,0.982627578718784,0.589011701246447,0.3439790900982347,right,9622.0,BraTS20_Validation_007|slice_44|volume_367_slice_74.h5
765,synthetic_000765,batch_0004,planned,,BraTS20_Validation_007,7,45,flair,9830.0,11478.0,1.0,10,93,volume_10_slice_93.h5,1239,1239.0,3388.0,6.0,0.6642453591606134,0.619770296601727,0.3485467089466806,right,11276.0,BraTS20_Validation_007|slice_45|volume_10_slice_93.h5
766,synthetic_000766,batch_0004,planned,,BraTS20_Validation_007,7,45,flair,9830.0,11478.0,2.0,16,91,volume_16_slice_91.h5,2978,2978.0,5310.0,2.0,0.9989926124916052,0.5803676051153368,0.3622099019026557,right,11276.0,BraTS20_Validation_007|slice_45|volume_16_slice_91.h5
767,synthetic_000767,batch_0004,planned,,BraTS20_Validation_007,7,46,flair,10167.0,12247.0,1.0,27,98,volume_27_slice_98.h5,308,308.0,646.0,3.0,0.987012987012987,0.533255447481389,0.6075503993914037,midline,12044.0,BraTS20_Validation_007|slice_46|volume_27_slice_98.h5
768,synthetic_000768,batch_0004,planned,,BraTS20_Validation_007,7,46,flair,10167.0,12247.0,2.0,319,80,volume_319_slice_80.h5,3059,3059.0,4428.0,5.0,0.9980385746976136,0.5483045434214971,0.3402361643603278,midline,12044.0,BraTS20_Validation_007|slice_46|volume_319_slice_80.h5
769,synthetic_000769,batch_0004,planned,,BraTS20_Validation_007,7,47,flair,10434.0,12584.0,1.0,89,36,volume_89_slice_36.h5,1568,1568.0,9047.0,4.0,0.5835459183673469,0.522772393476219,0.4222392408846384,midline,12380.0,BraTS20_Validation_007|slice_47|volume_89_slice_36.h5
770,synthetic_000770,batch_0004,planned,,BraTS20_Validation_007,7,47,flair,10434.0,12584.0,2.0,341,64,volume_341_slice_64.h5,514,514.0,725.0,1.0,1.0,0.5351089982579815,0.7101981342493854,midline,12380.0,BraTS20_Validation_007|slice_47|volume_341_slice_64.h5
771,synthetic_000771,batch_0004,planned,,BraTS20_Validation_007,7,48,flair,10666.0,12808.0,2.0,9,64,volume_9_slice_64.h5,4071,4071.0,11520.0,7.0,0.9963154016212232,0.5945410388203529,0.3598860806459404,right,12597.0,BraTS20_Validation_007|slice_48|volume_9_slice_64.h5
772,synthetic_000772,batch_0004,planned,,BraTS20_Validation_007,7,48,flair,10666.0,12808.0,1.0,9,77,volume_9_slice_77.h5,3424,3424.0,6549.0,7.0,0.9970794392523364,0.6104204141086301,0.3789555879247644,right,12597.0,BraTS20_Validation_007|slice_48|volume_9_slice_77.h5
773,synthetic_000773,batch_0004,planned,,BraTS20_Validation_007,7,49,flair,10852.0,12893.0,1.0,292,54,volume_292_slice_54.h5,2613,2613.0,3869.0,2.0,0.998086490623804,0.5898764945789239,0.3672913193927369,right,12682.0,BraTS20_Validation_007|slice_49|volume_292_slice_54.h5
774,synthetic_000774,batch_0004,planned,,BraTS20_Validation_007,7,49,flair,10852.0,12893.0,2.0,343,60,volume_343_slice_60.h5,3610,3610.0,5000.0,1.0,1.0,0.5762051020526431,0.3337173588010987,right,12682.0,BraTS20_Validation_007|slice_49|volume_343_slice_60.h5
775,synthetic_000775,batch_0004,planned,,BraTS20_Validation_007,7,50,flair,11033.0,12982.0,2.0,302,65,volume_302_slice_65.h5,2696,2696.0,3700.0,1.0,1.0,0.5200467452168407,0.3164225941422594,midline,12771.0,BraTS20_Validation_007|slice_50|volume_302_slice_65.h5
776,synthetic_000776,batch_0004,planned,,BraTS20_Validation_007,7,50,flair,11033.0,12982.0,1.0,364,56,volume_364_slice_56.h5,2392,2392.0,4641.0,3.0,0.9970735785953178,0.4989907082184688,0.3256286645862778,midline,12771.0,BraTS20_Validation_007|slice_50|volume_364_slice_56.h5
777,synthetic_000777,batch_0004,planned,,BraTS20_Validation_007,7,51,flair,11204.0,13010.0,1.0,7,57,volume_7_slice_57.h5,1405,1405.0,2760.0,2.0,0.999288256227758,0.5960958322786224,0.6885957206033443,right,12798.0,BraTS20_Validation_007|slice_51|volume_7_slice_57.h5
778,synthetic_000778,batch_0004,planned,,BraTS20_Validation_007,7,51,flair,11204.0,13010.0,2.0,354,97,volume_354_slice_97.h5,2177,2177.0,4503.0,2.0,0.6550298576022049,0.6104193133616374,0.3543319950105996,right,12798.0,BraTS20_Validation_007|slice_51|volume_354_slice_97.h5
779,synthetic_000779,batch_0004,planned,,BraTS20_Validation_007,7,52,flair,11367.0,13043.0,2.0,12,54,volume_12_slice_54.h5,539,539.0,1960.0,10.0,0.7142857142857143,0.4873739530045567,0.6935670426405633,midline,12830.0,BraTS20_Validation_007|slice_52|volume_12_slice_54.h5
780,synthetic_000780,batch_0004,planned,,BraTS20_Validation_007,7,52,flair,11367.0,13043.0,1.0,351,86,volume_351_slice_86.h5,1342,1342.0,3102.0,1.0,1.0,0.5609095274024282,0.6239641077764406,right,12830.0,BraTS20_Validation_007|slice_52|volume_351_slice_86.h5
781,synthetic_000781,batch_0004,planned,,BraTS20_Validation_007,7,53,flair,11477.0,13063.0,2.0,15,103,volume_15_slice_103.h5,1249,1249.0,2173.0,2.0,0.99919935948759,0.5693123536486092,0.6237592584527873,right,12850.0,BraTS20_Validation_007|slice_53|volume_15_slice_103.h5
782,synthetic_000782,batch_0004,planned,,BraTS20_Validation_007,7,53,flair,11477.0,13063.0,1.0,319,64,volume_319_slice_64.h5,2682,2682.0,4332.0,4.0,0.9862043251304996,0.5247988293255205,0.3341414481792454,midline,12850.0,BraTS20_Validation_007|slice_53|volume_319_slice_64.h5
783,synthetic_000783,batch_0004,planned,,BraTS20_Validation_007,7,54,flair,11580.0,13071.0,1.0,338,61,volume_338_slice_61.h5,2094,2094.0,3795.0,2.0,0.997134670487106,0.4929945290988798,0.3755160190702266,midline,12858.0,BraTS20_Validation_007|slice_54|volume_338_slice_61.h5
784,synthetic_000784,batch_0004,planned,,BraTS20_Validation_007,7,54,flair,11580.0,13071.0,2.0,341,49,volume_341_slice_49.h5,498,498.0,990.0,2.0,0.9879518072289156,0.5367915175345734,0.70318092453496,midline,12858.0,BraTS20_Validation_007|slice_54|volume_341_slice_49.h5
785,synthetic_000785,batch_0004,planned,,BraTS20_Validation_007,7,55,flair,11691.0,13058.0,1.0,17,54,volume_17_slice_54.h5,1115,1115.0,2706.0,6.0,0.8672645739910314,0.5471414901401579,0.6805261084113552,midline,12845.0,BraTS20_Validation_007|slice_55|volume_17_slice_54.h5
786,synthetic_000786,batch_0004,planned,,BraTS20_Validation_007,7,55,flair,11691.0,13058.0,2.0,204,46,volume_204_slice_46.h5,342,342.0,1044.0,6.0,0.9005847953216374,0.4638479042795272,0.2915902028432308,midline,12845.0,BraTS20_Validation_007|slice_55|volume_204_slice_46.h5
787,synthetic_000787,batch_0004,planned,,BraTS20_Validation_007,7,56,flair,11882.0,13116.0,2.0,204,63,volume_204_slice_63.h5,772,772.0,1452.0,4.0,0.9818652849740932,0.474917076766319,0.2933639733778481,midline,12901.0,BraTS20_Validation_007|slice_56|volume_204_slice_63.h5
788,synthetic_000788,batch_0004,planned,,BraTS20_Validation_007,7,56,flair,11882.0,13116.0,1.0,280,100,volume_280_slice_100.h5,451,451.0,672.0,1.0,1.0,0.4648155192088246,0.6848379704793625,midline,12901.0,BraTS20_Validation_007|slice_56|volume_280_slice_100.h5
789,synthetic_000789,batch_0004,planned,,BraTS20_Validation_007,7,57,flair,12303.0,13384.0,2.0,2,72,volume_2_slice_72.h5,1252,1252.0,3198.0,7.0,0.9656549520766772,0.483357172457123,0.3139813119093133,midline,13166.0,BraTS20_Validation_007|slice_57|volume_2_slice_72.h5
790,synthetic_000790,batch_0004,planned,,BraTS20_Validation_007,7,57,flair,12303.0,13384.0,1.0,302,70,volume_302_slice_70.h5,2465,2465.0,3350.0,1.0,1.0,0.5183429943900804,0.3147258268478362,midline,13166.0,BraTS20_Validation_007|slice_57|volume_302_slice_70.h5
791,synthetic_000791,batch_0004,planned,,BraTS20_Validation_007,7,132,flair,4004.0,1121.0,1.0,25,123,volume_25_slice_123.h5,1185,1185.0,2046.0,1.0,1.0,0.531906855216002,0.5735819077379376,midline,1062.0,BraTS20_Validation_007|slice_132|volume_25_slice_123.h5
792,synthetic_000792,batch_0004,planned,,BraTS20_Validation_007,7,133,flair,3482.0,822.0,1.0,22,125,volume_22_slice_125.h5,404,404.0,957.0,2.0,0.7301980198019802,0.5105534612038609,0.562502589171051,midline,774.0,BraTS20_Validation_007|slice_133|volume_22_slice_125.h5
