library_index,library_case_id,batch_id,case_status,source_case_id,external_subject_name,external_subject_numeric_id,external_slice_index,external_modality,external_brain_pixels,training_compatible_donor_count,final_base_use_index,donor_volume,donor_slice_index,donor_h5_file,donor_mask_pixels,donor_tumor_area_pixels,donor_bbox_area,donor_component_count,donor_largest_component_fraction,donor_centroid_x_normalized,donor_centroid_y_normalized,donor_centroid_laterality,candidate_donors_before_uniqueness,pair_key
7751,synthetic_007751,batch_0032,planned,,BraTS20_Validation_097,97,19,flair,4129.0,1937.0,1.0,90,65,volume_90_slice_65.h5,797,797.0,1376.0,2.0,0.9698870765370138,0.5902521484856917,0.4266994954930361,right,1840.0,BraTS20_Validation_097|slice_19|volume_90_slice_65.h5
7752,synthetic_007752,batch_0032,planned,,BraTS20_Validation_097,97,20,flair,4245.0,2079.0,1.0,292,73,volume_292_slice_73.h5,759,759.0,1768.0,3.0,0.9960474308300395,0.6107518701660961,0.3897387555746661,right,1976.0,BraTS20_Validation_097|slice_20|volume_292_slice_73.h5
7753,synthetic_007753,batch_0032,planned,,BraTS20_Validation_097,97,21,flair,4345.0,2178.0,1.0,29,91,volume_29_slice_91.h5,1175,1175.0,2070.0,1.0,1.0,0.6349648357518027,0.358988694026529,right,2072.0,BraTS20_Validation_097|slice_21|volume_29_slice_91.h5
7754,synthetic_007754,batch_0032,planned,,BraTS20_Validation_097,97,22,flair,4481.0,2279.0,1.0,183,104,volume_183_slice_104.h5,754,754.0,1102.0,1.0,1.0,0.6195576173934275,0.3678234908937549,right,2167.0,BraTS20_Validation_097|slice_22|volume_183_slice_104.h5
7755,synthetic_007755,batch_0032,planned,,BraTS20_Validation_097,97,23,flair,4697.0,2419.0,1.0,3,84,volume_3_slice_84.h5,712,712.0,1920.0,4.0,0.8735955056179775,0.6559341356776832,0.625581778007616,right,2305.0,BraTS20_Validation_097|slice_23|volume_3_slice_84.h5
7756,synthetic_007756,batch_0032,planned,,BraTS20_Validation_097,97,24,flair,4917.0,2528.0,1.0,45,77,volume_45_slice_77.h5,2105,2105.0,3300.0,2.0,0.990498812351544,0.6450888997107902,0.3900535684115326,right,2413.0,BraTS20_Validation_097|slice_24|volume_45_slice_77.h5
7757,synthetic_007757,batch_0032,planned,,BraTS20_Validation_097,97,25,flair,5238.0,2645.0,1.0,364,86,volume_364_slice_86.h5,717,717.0,2146.0,1.0,1.0,0.627655911719566,0.3805138798923921,right,2528.0,BraTS20_Validation_097|slice_25|volume_364_slice_86.h5
7758,synthetic_007758,batch_0032,planned,,BraTS20_Validation_097,97,26,flair,5592.0,2728.0,1.0,83,80,volume_83_slice_80.h5,1130,1130.0,2576.0,1.0,1.0,0.637434739141704,0.6189173177324397,right,2610.0,BraTS20_Validation_097|slice_26|volume_83_slice_80.h5
7759,synthetic_007759,batch_0032,planned,,BraTS20_Validation_097,97,27,flair,6025.0,2882.0,1.0,323,91,volume_323_slice_91.h5,1592,1592.0,3900.0,3.0,0.9930904522613064,0.6163479531548958,0.3941412081327137,right,2761.0,BraTS20_Validation_097|slice_27|volume_323_slice_91.h5
7760,synthetic_007760,batch_0032,planned,,BraTS20_Validation_097,97,28,flair,6354.0,3006.0,1.0,28,54,volume_28_slice_54.h5,890,890.0,1620.0,3.0,0.9932584269662922,0.6888909783273001,0.6496168492313479,right,2883.0,BraTS20_Validation_097|slice_28|volume_28_slice_54.h5
7761,synthetic_007761,batch_0032,planned,,BraTS20_Validation_097,97,29,flair,6659.0,3215.0,1.0,291,39,volume_291_slice_39.h5,587,587.0,912.0,2.0,0.979557069846678,0.4294440920074416,0.3805036601968737,left,3085.0,BraTS20_Validation_097|slice_29|volume_291_slice_39.h5
7762,synthetic_007762,batch_0032,planned,,BraTS20_Validation_097,97,30,flair,6955.0,3401.0,1.0,293,47,volume_293_slice_47.h5,411,411.0,1248.0,4.0,0.9854014598540146,0.4586832809048244,0.3430555131376681,midline,3266.0,BraTS20_Validation_097|slice_30|volume_293_slice_47.h5
7763,synthetic_007763,batch_0032,planned,,BraTS20_Validation_097,97,31,flair,7230.0,3582.0,1.0,2,37,volume_2_slice_37.h5,751,751.0,1330.0,2.0,0.9986684420772304,0.4145657951183638,0.3602226320275894,left,3442.0,BraTS20_Validation_097|slice_31|volume_2_slice_37.h5
7764,synthetic_007764,batch_0032,planned,,BraTS20_Validation_097,97,32,flair,7477.0,3783.0,1.0,195,32,volume_195_slice_32.h5,672,672.0,1443.0,1.0,1.0,0.4479042139868499,0.6430999701135685,left,3643.0,BraTS20_Validation_097|slice_32|volume_195_slice_32.h5
7765,synthetic_007765,batch_0032,planned,,BraTS20_Validation_097,97,33,flair,7763.0,4088.0,1.0,327,120,volume_327_slice_120.h5,988,988.0,1632.0,1.0,1.0,0.4046253790252909,0.376687615401555,left,3946.0,BraTS20_Validation_097|slice_33|volume_327_slice_120.h5
7766,synthetic_007766,batch_0032,planned,,BraTS20_Validation_097,97,34,flair,8192.0,4738.0,1.0,318,50,volume_318_slice_50.h5,588,588.0,1107.0,3.0,0.9965986394557824,0.4579526371217943,0.3774656306037059,midline,4589.0,BraTS20_Validation_097|slice_34|volume_318_slice_50.h5
