library_index,library_case_id,batch_id,case_status,source_case_id,external_subject_name,external_subject_numeric_id,external_slice_index,external_modality,external_brain_pixels,training_compatible_donor_count,final_base_use_index,donor_volume,donor_slice_index,donor_h5_file,donor_mask_pixels,donor_tumor_area_pixels,donor_bbox_area,donor_component_count,donor_largest_component_fraction,donor_centroid_x_normalized,donor_centroid_y_normalized,donor_centroid_laterality,candidate_donors_before_uniqueness,pair_key
7501,synthetic_007501,batch_0031,planned,,BraTS20_Validation_093,93,67,flair,18501.0,17897.0,2.0,218,59,volume_218_slice_59.h5,2759,2759.0,4466.0,4.0,0.9989126495106924,0.4947854188877481,0.6351522063205849,midline,17649.0,BraTS20_Validation_093|slice_67|volume_218_slice_59.h5
7502,synthetic_007502,batch_0031,planned,,BraTS20_Validation_093,93,67,flair,18501.0,17897.0,1.0,227,42,volume_227_slice_42.h5,1107,1107.0,3393.0,2.0,0.5835591689250226,0.573803827299082,0.6713043281060426,right,17649.0,BraTS20_Validation_093|slice_67|volume_227_slice_42.h5
7503,synthetic_007503,batch_0031,planned,,BraTS20_Validation_093,93,68,flair,18594.0,17904.0,2.0,232,58,volume_232_slice_58.h5,2373,2373.0,4510.0,1.0,1.0,0.6993618938299947,0.6654958943624846,right,17656.0,BraTS20_Validation_093|slice_68|volume_232_slice_58.h5
7504,synthetic_007504,batch_0031,planned,,BraTS20_Validation_093,93,68,flair,18594.0,17904.0,1.0,256,76,volume_256_slice_76.h5,4272,4272.0,7020.0,4.0,0.9985955056179776,0.5807456944509739,0.3443401031137856,right,17656.0,BraTS20_Validation_093|slice_68|volume_256_slice_76.h5
7505,synthetic_007505,batch_0031,planned,,BraTS20_Validation_094,94,2,flair,1563.0,55.0,1.0,361,125,volume_361_slice_125.h5,369,369.0,552.0,1.0,1.0,0.7094714880203196,0.5611343561134357,right,46.0,BraTS20_Validation_094|slice_2|volume_361_slice_125.h5
7506,synthetic_007506,batch_0031,planned,,BraTS20_Validation_094,94,3,flair,1960.0,166.0,1.0,102,105,volume_102_slice_105.h5,910,910.0,1617.0,2.0,0.8626373626373627,0.6486091314543198,0.5505264609867121,right,146.0,BraTS20_Validation_094|slice_3|volume_102_slice_105.h5
7507,synthetic_007507,batch_0031,planned,,BraTS20_Validation_094,94,4,flair,2300.0,311.0,1.0,155,122,volume_155_slice_122.h5,553,553.0,1104.0,3.0,0.6871609403254972,0.63725438271278,0.5756580689582119,right,282.0,BraTS20_Validation_094|slice_4|volume_155_slice_122.h5
7508,synthetic_007508,batch_0031,planned,,BraTS20_Validation_094,94,5,flair,2571.0,450.0,1.0,72,115,volume_72_slice_115.h5,633,633.0,1786.0,3.0,0.9589257503949448,0.6602550119970653,0.5753567722276203,right,413.0,BraTS20_Validation_094|slice_5|volume_72_slice_115.h5
7509,synthetic_007509,batch_0031,planned,,BraTS20_Validation_094,94,6,flair,2846.0,680.0,1.0,68,71,volume_68_slice_71.h5,2014,2014.0,3843.0,2.0,0.9771598808341608,0.6753541111798997,0.570695508012947,right,634.0,BraTS20_Validation_094|slice_6|volume_68_slice_71.h5
7510,synthetic_007510,batch_0031,planned,,BraTS20_Validation_094,94,7,flair,3116.0,881.0,1.0,76,109,volume_76_slice_109.h5,953,953.0,1610.0,3.0,0.9895068205666316,0.691531257820492,0.4261987030605838,right,827.0,BraTS20_Validation_094|slice_7|volume_76_slice_109.h5
