library_index,library_case_id,batch_id,case_status,source_case_id,external_subject_name,external_subject_numeric_id,external_slice_index,external_modality,external_brain_pixels,training_compatible_donor_count,final_base_use_index,donor_volume,donor_slice_index,donor_h5_file,donor_mask_pixels,donor_tumor_area_pixels,donor_bbox_area,donor_component_count,donor_largest_component_fraction,donor_centroid_x_normalized,donor_centroid_y_normalized,donor_centroid_laterality,candidate_donors_before_uniqueness,pair_key
1001,synthetic_001001,batch_0005,planned,,BraTS20_Validation_010,10,43,flair,12701.0,14206.0,2.0,17,58,volume_17_slice_58.h5,1389,1389.0,2924.0,4.0,0.9870410367170628,0.5524548831072593,0.6729262495820417,right,13976.0,BraTS20_Validation_010|slice_43|volume_17_slice_58.h5
1002,synthetic_001002,batch_0005,planned,,BraTS20_Validation_010,10,44,flair,13016.0,14404.0,2.0,2,67,volume_2_slice_67.h5,1556,1556.0,4116.0,7.0,0.941516709511568,0.4733653504856353,0.3345075346075657,midline,14172.0,BraTS20_Validation_010|slice_44|volume_2_slice_67.h5
1003,synthetic_001003,batch_0005,planned,,BraTS20_Validation_010,10,44,flair,13016.0,14404.0,1.0,311,103,volume_311_slice_103.h5,974,974.0,1692.0,2.0,0.9989733059548256,0.5157741444932256,0.6429682197383003,midline,14172.0,BraTS20_Validation_010|slice_44|volume_311_slice_103.h5
1004,synthetic_001004,batch_0005,planned,,BraTS20_Validation_010,10,45,flair,13318.0,14679.0,1.0,11,95,volume_11_slice_95.h5,939,939.0,1540.0,1.0,1.0,0.6260465820934761,0.7018327161896614,right,14442.0,BraTS20_Validation_010|slice_45|volume_11_slice_95.h5
1005,synthetic_001005,batch_0005,planned,,BraTS20_Validation_010,10,45,flair,13318.0,14679.0,2.0,12,62,volume_12_slice_62.h5,1241,1241.0,2035.0,1.0,1.0,0.5120246528140688,0.6939639041264469,midline,14442.0,BraTS20_Validation_010|slice_45|volume_12_slice_62.h5
1006,synthetic_001006,batch_0005,planned,,BraTS20_Validation_010,10,46,flair,13643.0,15029.0,1.0,7,59,volume_7_slice_59.h5,1480,1480.0,2640.0,2.0,0.9993243243243244,0.5988804704285876,0.686045459685627,right,14787.0,BraTS20_Validation_010|slice_46|volume_7_slice_59.h5
1007,synthetic_001007,batch_0005,planned,,BraTS20_Validation_010,10,46,flair,13643.0,15029.0,2.0,288,64,volume_288_slice_64.h5,1462,1462.0,3266.0,4.0,0.9863201094391244,0.584577783628777,0.3210023524832722,right,14787.0,BraTS20_Validation_010|slice_46|volume_288_slice_64.h5
1008,synthetic_001008,batch_0005,planned,,BraTS20_Validation_010,10,47,flair,13962.0,15550.0,1.0,19,71,volume_19_slice_71.h5,817,817.0,1677.0,2.0,0.988984088127295,0.4639895935225823,0.6759396301398627,midline,15305.0,BraTS20_Validation_010|slice_47|volume_19_slice_71.h5
1009,synthetic_001009,batch_0005,planned,,BraTS20_Validation_010,10,47,flair,13962.0,15550.0,2.0,19,76,volume_19_slice_76.h5,460,460.0,1054.0,5.0,0.9,0.4653811169728943,0.6870929597962525,midline,15305.0,BraTS20_Validation_010|slice_47|volume_19_slice_76.h5
1010,synthetic_001010,batch_0005,planned,,BraTS20_Validation_010,10,48,flair,14257.0,15895.0,2.0,2,44,volume_2_slice_44.h5,1365,1365.0,2940.0,5.0,0.9736263736263736,0.4430579183717258,0.3493279384492773,left,15650.0,BraTS20_Validation_010|slice_48|volume_2_slice_44.h5
