library_index,library_case_id,batch_id,case_status,source_case_id,external_subject_name,external_subject_numeric_id,external_slice_index,external_modality,external_brain_pixels,training_compatible_donor_count,final_base_use_index,donor_volume,donor_slice_index,donor_h5_file,donor_mask_pixels,donor_tumor_area_pixels,donor_bbox_area,donor_component_count,donor_largest_component_fraction,donor_centroid_x_normalized,donor_centroid_y_normalized,donor_centroid_laterality,candidate_donors_before_uniqueness,pair_key
4501,synthetic_004501,batch_0019,planned,,BraTS20_Validation_055,55,38,flair,6735.0,4065.0,1.0,168,55,volume_168_slice_55.h5,886,886.0,3220.0,10.0,0.8871331828442438,0.6794251820508703,0.3320976227131482,right,3921.0,BraTS20_Validation_055|slice_38|volume_168_slice_55.h5
4502,synthetic_004502,batch_0019,planned,,BraTS20_Validation_055,55,38,flair,6735.0,4065.0,3.0,191,107,volume_191_slice_107.h5,1807,1807.0,3400.0,3.0,0.8970669618151632,0.6451317864279545,0.3888550569264575,right,3921.0,BraTS20_Validation_055|slice_38|volume_191_slice_107.h5
4503,synthetic_004503,batch_0019,planned,,BraTS20_Validation_055,55,38,flair,6735.0,4065.0,2.0,202,69,volume_202_slice_69.h5,2094,2094.0,3450.0,2.0,0.9966571155682904,0.7297658582201388,0.6194986272793755,right,3921.0,BraTS20_Validation_055|slice_38|volume_202_slice_69.h5
4504,synthetic_004504,batch_0019,planned,,BraTS20_Validation_055,55,39,flair,7181.0,4463.0,4.0,155,81,volume_155_slice_81.h5,2166,2166.0,3608.0,1.0,1.0,0.6718243527780031,0.6007777095237543,right,4318.0,BraTS20_Validation_055|slice_39|volume_155_slice_81.h5
4505,synthetic_004505,batch_0019,planned,,BraTS20_Validation_055,55,39,flair,7181.0,4463.0,3.0,208,121,volume_208_slice_121.h5,1024,1024.0,2240.0,2.0,0.751953125,0.5960422659518828,0.5837514709728033,right,4318.0,BraTS20_Validation_055|slice_39|volume_208_slice_121.h5
4506,synthetic_004506,batch_0019,planned,,BraTS20_Validation_055,55,39,flair,7181.0,4463.0,1.0,220,70,volume_220_slice_70.h5,1049,1049.0,5088.0,9.0,0.7244995233555768,0.6409451519877469,0.3475236427599905,right,4318.0,BraTS20_Validation_055|slice_39|volume_220_slice_70.h5
4507,synthetic_004507,batch_0019,planned,,BraTS20_Validation_055,55,39,flair,7181.0,4463.0,2.0,231,89,volume_231_slice_89.h5,3251,3251.0,4628.0,1.0,1.0,0.6422806500478128,0.3534541673048138,right,4318.0,BraTS20_Validation_055|slice_39|volume_231_slice_89.h5
4508,synthetic_004508,batch_0019,planned,,BraTS20_Validation_055,55,40,flair,7707.0,5212.0,1.0,84,58,volume_84_slice_58.h5,2122,2122.0,3600.0,3.0,0.998114985862394,0.6860938800137235,0.3398428103273536,right,5058.0,BraTS20_Validation_055|slice_40|volume_84_slice_58.h5
4509,synthetic_004509,batch_0019,planned,,BraTS20_Validation_055,55,40,flair,7707.0,5212.0,2.0,137,47,volume_137_slice_47.h5,2268,2268.0,5616.0,3.0,0.9797178130511464,0.6635894711208519,0.325252927763388,right,5058.0,BraTS20_Validation_055|slice_40|volume_137_slice_47.h5
4510,synthetic_004510,batch_0019,planned,,BraTS20_Validation_055,55,40,flair,7707.0,5212.0,3.0,183,84,volume_183_slice_84.h5,3209,3209.0,5684.0,1.0,1.0,0.6196002091398277,0.365988179166596,right,5058.0,BraTS20_Validation_055|slice_40|volume_183_slice_84.h5
