library_index,library_case_id,batch_id,case_status,source_case_id,external_subject_name,external_subject_numeric_id,external_slice_index,external_modality,external_brain_pixels,training_compatible_donor_count,final_base_use_index,donor_volume,donor_slice_index,donor_h5_file,donor_mask_pixels,donor_tumor_area_pixels,donor_bbox_area,donor_component_count,donor_largest_component_fraction,donor_centroid_x_normalized,donor_centroid_y_normalized,donor_centroid_laterality,candidate_donors_before_uniqueness,pair_key
2751,synthetic_002751,batch_0012,planned,,BraTS20_Validation_033,33,27,flair,4108.0,1716.0,1.0,221,105,volume_221_slice_105.h5,830,830.0,1365.0,1.0,1.0,0.6917880727932652,0.6339365831526944,right,1632.0,BraTS20_Validation_033|slice_27|volume_221_slice_105.h5
2752,synthetic_002752,batch_0012,planned,,BraTS20_Validation_033,33,28,flair,4169.0,1781.0,1.0,136,87,volume_136_slice_87.h5,871,871.0,2726.0,4.0,0.5005740528128588,0.6149522743540105,0.4668898827395049,right,1692.0,BraTS20_Validation_033|slice_28|volume_136_slice_87.h5
2753,synthetic_002753,batch_0012,planned,,BraTS20_Validation_033,33,29,flair,4231.0,1845.0,1.0,129,81,volume_129_slice_81.h5,597,597.0,1225.0,1.0,1.0,0.7166025384944248,0.3707939978834199,right,1754.0,BraTS20_Validation_033|slice_29|volume_129_slice_81.h5
2754,synthetic_002754,batch_0012,planned,,BraTS20_Validation_033,33,30,flair,4312.0,1947.0,1.0,39,90,volume_39_slice_90.h5,1633,1633.0,2484.0,4.0,0.9969381506429884,0.6392475281011153,0.6196593788673463,right,1853.0,BraTS20_Validation_033|slice_30|volume_39_slice_90.h5
2755,synthetic_002755,batch_0012,planned,,BraTS20_Validation_033,33,31,flair,4464.0,2025.0,1.0,57,93,volume_57_slice_93.h5,1791,1791.0,2600.0,2.0,0.9994416527079844,0.612869087417562,0.5830220371966761,right,1929.0,BraTS20_Validation_033|slice_31|volume_57_slice_93.h5
2756,synthetic_002756,batch_0012,planned,,BraTS20_Validation_033,33,32,flair,4728.0,2069.0,1.0,208,116,volume_208_slice_116.h5,1427,1427.0,2860.0,1.0,1.0,0.6075448683928891,0.5868823907134668,right,1970.0,BraTS20_Validation_033|slice_32|volume_208_slice_116.h5
2757,synthetic_002757,batch_0012,planned,,BraTS20_Validation_033,33,33,flair,5008.0,2143.0,1.0,208,113,volume_208_slice_113.h5,1730,1730.0,3400.0,1.0,1.0,0.6145693762546255,0.5920961617529688,right,2040.0,BraTS20_Validation_033|slice_33|volume_208_slice_113.h5
2758,synthetic_002758,batch_0012,planned,,BraTS20_Validation_033,33,34,flair,5328.0,2291.0,1.0,208,127,volume_208_slice_127.h5,465,465.0,1316.0,4.0,0.6236559139784946,0.6015746614477887,0.5727088675934674,right,2184.0,BraTS20_Validation_033|slice_34|volume_208_slice_127.h5
2759,synthetic_002759,batch_0012,planned,,BraTS20_Validation_033,33,36,flair,6121.0,2669.0,1.0,78,59,volume_78_slice_59.h5,1043,1043.0,2720.0,9.0,0.7833173537871524,0.6095387861696024,0.386642169153191,right,2553.0,BraTS20_Validation_033|slice_36|volume_78_slice_59.h5
2760,synthetic_002760,batch_0012,planned,,BraTS20_Validation_033,33,61,flair,11615.0,14080.0,1.0,101,59,volume_101_slice_59.h5,1969,1969.0,3445.0,2.0,0.9867953275774504,0.5474945334696159,0.6550019018638265,midline,13858.0,BraTS20_Validation_033|slice_61|volume_101_slice_59.h5
