library_index,library_case_id,batch_id,case_status,source_case_id,external_subject_name,external_subject_numeric_id,external_slice_index,external_modality,external_brain_pixels,training_compatible_donor_count,final_base_use_index,donor_volume,donor_slice_index,donor_h5_file,donor_mask_pixels,donor_tumor_area_pixels,donor_bbox_area,donor_component_count,donor_largest_component_fraction,donor_centroid_x_normalized,donor_centroid_y_normalized,donor_centroid_laterality,candidate_donors_before_uniqueness,pair_key
9251,synthetic_009251,batch_0038,planned,,BraTS20_Validation_116,116,21,flair,5082.0,2642.0,2.0,117,97,volume_117_slice_97.h5,366,366.0,480.0,1.0,1.0,0.5883005235841507,0.611678898872808,right,2529.0,BraTS20_Validation_116|slice_21|volume_117_slice_97.h5
9252,synthetic_009252,batch_0038,planned,,BraTS20_Validation_116,116,21,flair,5082.0,2642.0,1.0,344,85,volume_344_slice_85.h5,934,934.0,2064.0,1.0,1.0,0.6162767777947014,0.6454714056606309,right,2529.0,BraTS20_Validation_116|slice_21|volume_344_slice_85.h5
9253,synthetic_009253,batch_0038,planned,,BraTS20_Validation_116,116,22,flair,5203.0,2756.0,1.0,99,53,volume_99_slice_53.h5,627,627.0,1426.0,3.0,0.6347687400318979,0.599340687206796,0.6217026018831788,right,2640.0,BraTS20_Validation_116|slice_22|volume_99_slice_53.h5
9254,synthetic_009254,batch_0038,planned,,BraTS20_Validation_116,116,22,flair,5203.0,2756.0,2.0,262,98,volume_262_slice_98.h5,786,786.0,1575.0,2.0,0.986005089058524,0.6183525503848734,0.6414822149115802,right,2640.0,BraTS20_Validation_116|slice_22|volume_262_slice_98.h5
9255,synthetic_009255,batch_0038,planned,,BraTS20_Validation_116,116,23,flair,5301.0,2843.0,2.0,213,73,volume_213_slice_73.h5,800,800.0,1936.0,4.0,0.92,0.6663859832635984,0.6457949790794979,right,2725.0,BraTS20_Validation_116|slice_23|volume_213_slice_73.h5
9256,synthetic_009256,batch_0038,planned,,BraTS20_Validation_116,116,23,flair,5301.0,2843.0,1.0,297,102,volume_297_slice_102.h5,1416,1416.0,2695.0,4.0,0.9569209039548022,0.7308553766872325,0.5917547218873366,right,2725.0,BraTS20_Validation_116|slice_23|volume_297_slice_102.h5
9257,synthetic_009257,batch_0038,planned,,BraTS20_Validation_116,116,24,flair,5427.0,2924.0,2.0,4,106,volume_4_slice_106.h5,1093,1093.0,2610.0,2.0,0.6001829826166514,0.6626956631588617,0.6376178572659028,right,2804.0,BraTS20_Validation_116|slice_24|volume_4_slice_106.h5
9258,synthetic_009258,batch_0038,planned,,BraTS20_Validation_116,116,24,flair,5427.0,2924.0,1.0,60,81,volume_60_slice_81.h5,1210,1210.0,2747.0,7.0,0.931404958677686,0.6235485321069194,0.64638472976244,right,2804.0,BraTS20_Validation_116|slice_24|volume_60_slice_81.h5
9259,synthetic_009259,batch_0038,planned,,BraTS20_Validation_116,116,25,flair,5661.0,3007.0,1.0,4,65,volume_4_slice_65.h5,1308,1308.0,2255.0,3.0,0.948776758409786,0.6612446099318005,0.6504356838509079,right,2885.0,BraTS20_Validation_116|slice_25|volume_4_slice_65.h5
9260,synthetic_009260,batch_0038,planned,,BraTS20_Validation_116,116,25,flair,5661.0,3007.0,2.0,345,52,volume_345_slice_52.h5,303,303.0,3500.0,4.0,0.933993399339934,0.7498791720176201,0.3796898518303713,right,2885.0,BraTS20_Validation_116|slice_25|volume_345_slice_52.h5
9261,synthetic_009261,batch_0038,planned,,BraTS20_Validation_116,116,26,flair,5910.0,3131.0,2.0,3,100,volume_3_slice_100.h5,624,624.0,1813.0,1.0,1.0,0.6102282480420556,0.6122264242034117,right,3007.0,BraTS20_Validation_116|slice_26|volume_3_slice_100.h5
9262,synthetic_009262,batch_0038,planned,,BraTS20_Validation_116,116,26,flair,5910.0,3131.0,1.0,137,98,volume_137_slice_98.h5,1318,1318.0,3080.0,2.0,0.9984825493171472,0.6750401584751843,0.3636072151922845,right,3007.0,BraTS20_Validation_116|slice_26|volume_137_slice_98.h5
9263,synthetic_009263,batch_0038,planned,,BraTS20_Validation_116,116,27,flair,6163.0,3186.0,2.0,368,77,volume_368_slice_77.h5,1643,1643.0,2856.0,1.0,1.0,0.6602627604876272,0.6522230739258984,right,3061.0,BraTS20_Validation_116|slice_27|volume_368_slice_77.h5
9264,synthetic_009264,batch_0038,planned,,BraTS20_Validation_116,116,27,flair,6163.0,3186.0,1.0,368,78,volume_368_slice_78.h5,1634,1634.0,3009.0,1.0,1.0,0.66247317720203,0.6495342179521978,right,3061.0,BraTS20_Validation_116|slice_27|volume_368_slice_78.h5
9265,synthetic_009265,batch_0038,planned,,BraTS20_Validation_116,116,28,flair,6462.0,3317.0,1.0,123,96,volume_123_slice_96.h5,579,579.0,1782.0,3.0,0.9861830742659758,0.6390328151986183,0.6769860024136262,right,3192.0,BraTS20_Validation_116|slice_28|volume_123_slice_96.h5
9266,synthetic_009266,batch_0038,planned,,BraTS20_Validation_116,116,28,flair,6462.0,3317.0,2.0,275,64,volume_275_slice_64.h5,823,823.0,1980.0,8.0,0.93681652490887,0.593216978398247,0.6035425044611763,right,3192.0,BraTS20_Validation_116|slice_28|volume_275_slice_64.h5
9267,synthetic_009267,batch_0038,planned,,BraTS20_Validation_116,116,29,flair,6712.0,3424.0,1.0,28,40,volume_28_slice_40.h5,473,473.0,1665.0,4.0,0.955602536997886,0.6926941891425691,0.6733128698682849,right,3294.0,BraTS20_Validation_116|slice_29|volume_28_slice_40.h5
9268,synthetic_009268,batch_0038,planned,,BraTS20_Validation_116,116,29,flair,6712.0,3424.0,2.0,213,60,volume_213_slice_60.h5,1655,1655.0,3696.0,2.0,0.9993957703927492,0.6822257897331531,0.6431430052206448,right,3294.0,BraTS20_Validation_116|slice_29|volume_213_slice_60.h5
9269,synthetic_009269,batch_0038,planned,,BraTS20_Validation_116,116,30,flair,7034.0,3629.0,2.0,14,31,volume_14_slice_31.h5,411,411.0,754.0,3.0,0.9951338199513382,0.4643333435136263,0.3534903134512211,midline,3493.0,BraTS20_Validation_116|slice_30|volume_14_slice_31.h5
9270,synthetic_009270,batch_0038,planned,,BraTS20_Validation_116,116,30,flair,7034.0,3629.0,1.0,323,35,volume_323_slice_35.h5,360,360.0,2387.0,2.0,0.9027777777777778,0.4705020920502092,0.3456299395629939,midline,3493.0,BraTS20_Validation_116|slice_30|volume_323_slice_35.h5
9271,synthetic_009271,batch_0038,planned,,BraTS20_Validation_116,116,31,flair,7302.0,3781.0,2.0,293,46,volume_293_slice_46.h5,306,306.0,960.0,4.0,0.9738562091503268,0.450324062679465,0.3478682965515355,midline,3643.0,BraTS20_Validation_116|slice_31|volume_293_slice_46.h5
9272,synthetic_009272,batch_0038,planned,,BraTS20_Validation_116,116,32,flair,7684.0,4037.0,2.0,311,124,volume_311_slice_124.h5,510,510.0,1144.0,2.0,0.8764705882352941,0.5726884896217902,0.5952908359996718,right,3893.0,BraTS20_Validation_116|slice_32|volume_311_slice_124.h5
9273,synthetic_009273,batch_0038,planned,,BraTS20_Validation_116,116,32,flair,7684.0,4037.0,1.0,368,76,volume_368_slice_76.h5,1636,1636.0,2800.0,1.0,1.0,0.6580827817618234,0.6536991948931469,right,3893.0,BraTS20_Validation_116|slice_32|volume_368_slice_76.h5
9274,synthetic_009274,batch_0038,planned,,BraTS20_Validation_116,116,33,flair,8150.0,4340.0,2.0,184,39,volume_184_slice_39.h5,561,561.0,992.0,3.0,0.9946524064171124,0.4593858844412622,0.36119750296467,midline,4199.0,BraTS20_Validation_116|slice_33|volume_184_slice_39.h5
9275,synthetic_009275,batch_0038,planned,,BraTS20_Validation_116,116,33,flair,8150.0,4340.0,1.0,338,44,volume_338_slice_44.h5,366,366.0,900.0,3.0,0.912568306010929,0.4454466470036811,0.3605185540846423,left,4199.0,BraTS20_Validation_116|slice_33|volume_338_slice_44.h5
9276,synthetic_009276,batch_0038,planned,,BraTS20_Validation_116,116,34,flair,8586.0,4885.0,1.0,333,107,volume_333_slice_107.h5,2899,2899.0,4200.0,1.0,1.0,0.6733991377779959,0.6273956825394993,right,4741.0,BraTS20_Validation_116|slice_34|volume_333_slice_107.h5
9277,synthetic_009277,batch_0038,planned,,BraTS20_Validation_116,116,34,flair,8586.0,4885.0,2.0,368,96,volume_368_slice_96.h5,2223,2223.0,3650.0,1.0,1.0,0.6390041728072999,0.6391472189754506,right,4741.0,BraTS20_Validation_116|slice_34|volume_368_slice_96.h5
9278,synthetic_009278,batch_0038,planned,,BraTS20_Validation_116,116,35,flair,9118.0,6257.0,1.0,315,108,volume_315_slice_108.h5,1198,1198.0,1634.0,1.0,1.0,0.545546622334295,0.6486962231333953,midline,6102.0,BraTS20_Validation_116|slice_35|volume_315_slice_108.h5
9279,synthetic_009279,batch_0038,planned,,BraTS20_Validation_116,116,35,flair,9118.0,6257.0,2.0,363,95,volume_363_slice_95.h5,1409,1409.0,3149.0,2.0,0.9992902767920512,0.5503888629877862,0.5980591000472159,right,6102.0,BraTS20_Validation_116|slice_35|volume_363_slice_95.h5
9280,synthetic_009280,batch_0038,planned,,BraTS20_Validation_116,116,36,flair,9662.0,7475.0,1.0,299,94,volume_299_slice_94.h5,2795,2795.0,3960.0,2.0,0.9996422182468694,0.54111571021175,0.651966676896131,midline,7309.0,BraTS20_Validation_116|slice_36|volume_299_slice_94.h5
9281,synthetic_009281,batch_0038,planned,,BraTS20_Validation_116,116,36,flair,9662.0,7475.0,2.0,343,36,volume_343_slice_36.h5,324,324.0,506.0,1.0,1.0,0.4426752414897463,0.322911823957849,left,7309.0,BraTS20_Validation_116|slice_36|volume_343_slice_36.h5
9282,synthetic_009282,batch_0038,planned,,BraTS20_Validation_116,116,37,flair,10228.0,8930.0,1.0,296,41,volume_296_slice_41.h5,1912,1912.0,3321.0,2.0,0.9994769874476988,0.5220431189930148,0.6662654715428652,midline,8753.0,BraTS20_Validation_116|slice_37|volume_296_slice_41.h5
9283,synthetic_009283,batch_0038,planned,,BraTS20_Validation_116,116,37,flair,10228.0,8930.0,2.0,296,51,volume_296_slice_51.h5,3713,3713.0,6745.0,2.0,0.9983840560193912,0.5551973333543684,0.6402428648861234,right,8753.0,BraTS20_Validation_116|slice_37|volume_296_slice_51.h5
9284,synthetic_009284,batch_0038,planned,,BraTS20_Validation_116,116,128,flair,6106.0,3056.0,2.0,70,98,volume_70_slice_98.h5,542,542.0,782.0,1.0,1.0,0.4607605490280844,0.4125584770492057,midline,2937.0,BraTS20_Validation_116|slice_128|volume_70_slice_98.h5
9285,synthetic_009285,batch_0038,planned,,BraTS20_Validation_116,116,128,flair,6106.0,3056.0,1.0,313,78,volume_313_slice_78.h5,2190,2190.0,3657.0,1.0,1.0,0.4805296039433713,0.4463365239487209,midline,2937.0,BraTS20_Validation_116|slice_128|volume_313_slice_78.h5
9286,synthetic_009286,batch_0038,planned,,BraTS20_Validation_116,116,129,flair,5509.0,2491.0,1.0,140,128,volume_140_slice_128.h5,1695,1695.0,2660.0,2.0,0.9864306784660768,0.5294108934720628,0.569783142642031,midline,2383.0,BraTS20_Validation_116|slice_129|volume_140_slice_128.h5
9287,synthetic_009287,batch_0038,planned,,BraTS20_Validation_116,116,129,flair,5509.0,2491.0,2.0,225,126,volume_225_slice_126.h5,1567,1567.0,2774.0,1.0,1.0,0.6016933991610438,0.4094383906566661,right,2383.0,BraTS20_Validation_116|slice_129|volume_225_slice_126.h5
9288,synthetic_009288,batch_0038,planned,,BraTS20_Validation_116,116,130,flair,4872.0,1990.0,2.0,22,120,volume_22_slice_120.h5,874,874.0,1476.0,1.0,1.0,0.5062905125283648,0.5711105579119712,midline,1896.0,BraTS20_Validation_116|slice_130|volume_22_slice_120.h5
9289,synthetic_009289,batch_0038,planned,,BraTS20_Validation_116,116,130,flair,4872.0,1990.0,1.0,25,96,volume_25_slice_96.h5,1896,1896.0,4895.0,2.0,0.9667721518987342,0.5318530091979592,0.5823226170930212,midline,1896.0,BraTS20_Validation_116|slice_130|volume_25_slice_96.h5
9290,synthetic_009290,batch_0038,planned,,BraTS20_Validation_116,116,131,flair,4192.0,1507.0,1.0,23,107,volume_23_slice_107.h5,1183,1183.0,2730.0,2.0,0.9983093829247676,0.589289693248496,0.60231593318172,right,1428.0,BraTS20_Validation_116|slice_131|volume_23_slice_107.h5
9291,synthetic_009291,batch_0038,planned,,BraTS20_Validation_116,116,131,flair,4192.0,1507.0,2.0,160,111,volume_160_slice_111.h5,998,998.0,2272.0,3.0,0.9549098196392786,0.5612941363899346,0.568932844769036,right,1428.0,BraTS20_Validation_116|slice_131|volume_160_slice_111.h5
9292,synthetic_009292,batch_0038,planned,,BraTS20_Validation_116,116,132,flair,3440.0,990.0,2.0,120,126,volume_120_slice_126.h5,483,483.0,744.0,1.0,1.0,0.5265556104195361,0.5694448053916855,midline,932.0,BraTS20_Validation_116|slice_132|volume_120_slice_126.h5
9293,synthetic_009293,batch_0038,planned,,BraTS20_Validation_116,116,132,flair,3440.0,990.0,1.0,160,106,volume_160_slice_106.h5,1634,1634.0,2365.0,2.0,0.9932680538555692,0.5627333391374709,0.5589026082770417,right,932.0,BraTS20_Validation_116|slice_132|volume_160_slice_106.h5
