library_index,library_case_id,batch_id,case_status,source_case_id,external_subject_name,external_subject_numeric_id,external_slice_index,external_modality,external_brain_pixels,training_compatible_donor_count,final_base_use_index,donor_volume,donor_slice_index,donor_h5_file,donor_mask_pixels,donor_tumor_area_pixels,donor_bbox_area,donor_component_count,donor_largest_component_fraction,donor_centroid_x_normalized,donor_centroid_y_normalized,donor_centroid_laterality,candidate_donors_before_uniqueness,pair_key
1751,synthetic_001751,batch_0008,planned,,BraTS20_Validation_020,20,31,flair,4819.0,1302.0,1.0,85,84,volume_85_slice_84.h5,724,724.0,1363.0,2.0,0.8950276243093923,0.728189509697404,0.550290113040061,right,1249.0,BraTS20_Validation_020|slice_31|volume_85_slice_84.h5
1752,synthetic_001752,batch_0008,planned,,BraTS20_Validation_020,20,32,flair,5148.0,1384.0,1.0,80,49,volume_80_slice_49.h5,1005,1005.0,1802.0,1.0,1.0,0.6802348092175108,0.3389620932991944,right,1327.0,BraTS20_Validation_020|slice_32|volume_80_slice_49.h5
1753,synthetic_001753,batch_0008,planned,,BraTS20_Validation_020,20,33,flair,5437.0,1493.0,1.0,169,37,volume_169_slice_37.h5,329,329.0,540.0,4.0,0.9878419452887538,0.5467309330925462,0.6436011242385319,midline,1433.0,BraTS20_Validation_020|slice_33|volume_169_slice_37.h5
1754,synthetic_001754,batch_0008,planned,,BraTS20_Validation_020,20,34,flair,5781.0,1686.0,1.0,59,41,volume_59_slice_41.h5,323,323.0,966.0,4.0,0.8359133126934984,0.4569478088526756,0.6033136002694405,midline,1621.0,BraTS20_Validation_020|slice_34|volume_59_slice_41.h5
1755,synthetic_001755,batch_0008,planned,,BraTS20_Validation_020,20,35,flair,6098.0,1968.0,1.0,46,39,volume_46_slice_39.h5,786,786.0,1595.0,5.0,0.9669211195928752,0.4707272669200549,0.6160528921396403,midline,1897.0,BraTS20_Validation_020|slice_35|volume_46_slice_39.h5
1756,synthetic_001756,batch_0008,planned,,BraTS20_Validation_020,20,36,flair,6437.0,2320.0,1.0,311,113,volume_311_slice_113.h5,1302,1302.0,1813.0,1.0,1.0,0.5405266439144156,0.6256129932064607,midline,2240.0,BraTS20_Validation_020|slice_36|volume_311_slice_113.h5
1757,synthetic_001757,batch_0008,planned,,BraTS20_Validation_020,20,37,flair,6824.0,2981.0,1.0,315,109,volume_315_slice_109.h5,1185,1185.0,1634.0,1.0,1.0,0.5458891654749924,0.6479000052963296,midline,2885.0,BraTS20_Validation_020|slice_37|volume_315_slice_109.h5
1758,synthetic_001758,batch_0008,planned,,BraTS20_Validation_020,20,38,flair,7170.0,3521.0,1.0,182,76,volume_182_slice_76.h5,671,671.0,1692.0,2.0,0.9672131147540984,0.4635559241499292,0.6264677088464727,midline,3418.0,BraTS20_Validation_020|slice_38|volume_182_slice_76.h5
1759,synthetic_001759,batch_0008,planned,,BraTS20_Validation_020,20,39,flair,7466.0,3957.0,1.0,59,46,volume_59_slice_46.h5,517,517.0,1250.0,2.0,0.90715667311412,0.4569167145504722,0.6034978108333401,midline,3839.0,BraTS20_Validation_020|slice_39|volume_59_slice_46.h5
1760,synthetic_001760,batch_0008,planned,,BraTS20_Validation_020,20,41,flair,8079.0,5044.0,1.0,46,45,volume_46_slice_45.h5,1166,1166.0,2331.0,5.0,0.9948542024013722,0.4950623308955984,0.6143163696649131,midline,4902.0,BraTS20_Validation_020|slice_41|volume_46_slice_45.h5
1761,synthetic_001761,batch_0008,planned,,BraTS20_Validation_020,20,42,flair,8324.0,5505.0,1.0,15,79,volume_15_slice_79.h5,2757,2757.0,4788.0,2.0,0.9992745738121146,0.5257973996961709,0.62950147437561,midline,5359.0,BraTS20_Validation_020|slice_42|volume_15_slice_79.h5
1762,synthetic_001762,batch_0008,planned,,BraTS20_Validation_020,20,43,flair,8571.0,6017.0,1.0,75,109,volume_75_slice_109.h5,1082,1082.0,1813.0,1.0,1.0,0.4528960007424651,0.6109327991709139,midline,5865.0,BraTS20_Validation_020|slice_43|volume_75_slice_109.h5
1763,synthetic_001763,batch_0008,planned,,BraTS20_Validation_020,20,44,flair,8830.0,6547.0,1.0,344,52,volume_344_slice_52.h5,1547,1547.0,2607.0,2.0,0.9676793794440852,0.5863853104808064,0.6772833368944616,right,6390.0,BraTS20_Validation_020|slice_44|volume_344_slice_52.h5
1764,synthetic_001764,batch_0008,planned,,BraTS20_Validation_020,20,45,flair,9055.0,7059.0,1.0,318,49,volume_318_slice_49.h5,501,501.0,1053.0,5.0,0.5508982035928144,0.4552986078053099,0.378339555199225,midline,6892.0,BraTS20_Validation_020|slice_45|volume_318_slice_49.h5
1765,synthetic_001765,batch_0008,planned,,BraTS20_Validation_020,20,46,flair,9231.0,7447.0,1.0,37,91,volume_37_slice_91.h5,2460,2460.0,5096.0,6.0,0.9626016260162602,0.5751369187332042,0.3731520223152022,right,7277.0,BraTS20_Validation_020|slice_46|volume_37_slice_91.h5
1766,synthetic_001766,batch_0008,planned,,BraTS20_Validation_020,20,47,flair,9353.0,7717.0,1.0,101,52,volume_101_slice_52.h5,2043,2043.0,3358.0,1.0,1.0,0.5181075496081118,0.6561255189165166,midline,7541.0,BraTS20_Validation_020|slice_47|volume_101_slice_52.h5
1767,synthetic_001767,batch_0008,planned,,BraTS20_Validation_020,20,48,flair,9513.0,8175.0,2.0,46,36,volume_46_slice_36.h5,559,559.0,1066.0,1.0,1.0,0.4539711529105321,0.6181241158374563,midline,7999.0,BraTS20_Validation_020|slice_48|volume_46_slice_36.h5
1768,synthetic_001768,batch_0008,planned,,BraTS20_Validation_020,20,48,flair,9513.0,8175.0,1.0,310,44,volume_310_slice_44.h5,1140,1140.0,2112.0,2.0,0.980701754385965,0.455905454011598,0.3731887249504514,midline,7999.0,BraTS20_Validation_020|slice_48|volume_310_slice_44.h5
1769,synthetic_001769,batch_0008,planned,,BraTS20_Validation_020,20,49,flair,9684.0,8736.0,1.0,55,94,volume_55_slice_94.h5,842,842.0,2340.0,5.0,0.5166270783847982,0.6617537443226428,0.6793100706625985,right,8555.0,BraTS20_Validation_020|slice_49|volume_55_slice_94.h5
1770,synthetic_001770,batch_0008,planned,,BraTS20_Validation_020,20,49,flair,9684.0,8736.0,2.0,358,85,volume_358_slice_85.h5,1799,1799.0,3978.0,1.0,1.0,0.6259032795997777,0.3586418303055393,right,8555.0,BraTS20_Validation_020|slice_49|volume_358_slice_85.h5
1771,synthetic_001771,batch_0008,planned,,BraTS20_Validation_020,20,50,flair,9871.0,9339.0,2.0,43,41,volume_43_slice_41.h5,512,512.0,1419.0,6.0,0.947265625,0.4134250784518828,0.3698597672594142,left,9151.0,BraTS20_Validation_020|slice_50|volume_43_slice_41.h5
1772,synthetic_001772,batch_0008,planned,,BraTS20_Validation_020,20,50,flair,9871.0,9339.0,1.0,344,51,volume_344_slice_51.h5,1405,1405.0,2464.0,2.0,0.9793594306049822,0.5864917583644784,0.6784615613692878,right,9151.0,BraTS20_Validation_020|slice_50|volume_344_slice_51.h5
1773,synthetic_001773,batch_0008,planned,,BraTS20_Validation_020,20,51,flair,10039.0,9778.0,2.0,322,71,volume_322_slice_71.h5,1522,1522.0,2340.0,4.0,0.9960578186596584,0.4837969199302833,0.655603450645759,midline,9587.0,BraTS20_Validation_020|slice_51|volume_322_slice_71.h5
1774,synthetic_001774,batch_0008,planned,,BraTS20_Validation_020,20,51,flair,10039.0,9778.0,1.0,344,70,volume_344_slice_70.h5,2556,2556.0,4320.0,1.0,1.0,0.6070677902842438,0.6516490855874438,right,9587.0,BraTS20_Validation_020|slice_51|volume_344_slice_70.h5
1775,synthetic_001775,batch_0008,planned,,BraTS20_Validation_020,20,52,flair,10384.0,10670.0,1.0,46,42,volume_46_slice_42.h5,1055,1055.0,2040.0,5.0,0.990521327014218,0.4857324158718197,0.6179579210374982,midline,10472.0,BraTS20_Validation_020|slice_52|volume_46_slice_42.h5
1776,synthetic_001776,batch_0008,planned,,BraTS20_Validation_020,20,52,flair,10384.0,10670.0,2.0,304,50,volume_304_slice_50.h5,1230,1230.0,1972.0,1.0,1.0,0.4754396707146988,0.3862434942341055,midline,10472.0,BraTS20_Validation_020|slice_52|volume_304_slice_50.h5
1777,synthetic_001777,batch_0008,planned,,BraTS20_Validation_020,20,53,flair,10877.0,11421.0,1.0,51,72,volume_51_slice_72.h5,871,871.0,2590.0,4.0,0.8955223880597015,0.5840591058226728,0.3605051664753157,right,11219.0,BraTS20_Validation_020|slice_53|volume_51_slice_72.h5
1778,synthetic_001778,batch_0008,planned,,BraTS20_Validation_020,20,53,flair,10877.0,11421.0,2.0,365,76,volume_365_slice_76.h5,3190,3190.0,4950.0,2.0,0.9996865203761756,0.6109691635734055,0.3535814063299274,right,11219.0,BraTS20_Validation_020|slice_53|volume_365_slice_76.h5
1779,synthetic_001779,batch_0008,planned,,BraTS20_Validation_020,20,54,flair,11273.0,12095.0,2.0,83,73,volume_83_slice_73.h5,1660,1660.0,3224.0,3.0,0.9680722891566264,0.630128043554973,0.6346650199122852,right,11887.0,BraTS20_Validation_020|slice_54|volume_83_slice_73.h5
1780,synthetic_001780,batch_0008,planned,,BraTS20_Validation_020,20,54,flair,11273.0,12095.0,1.0,367,64,volume_367_slice_64.h5,3068,3068.0,6693.0,4.0,0.9344850065189048,0.5925575381996913,0.3364559523874466,right,11887.0,BraTS20_Validation_020|slice_54|volume_367_slice_64.h5
1781,synthetic_001781,batch_0008,planned,,BraTS20_Validation_020,20,55,flair,11612.0,12651.0,2.0,53,64,volume_53_slice_64.h5,2372,2372.0,4503.0,2.0,0.9995784148397976,0.5879331390631284,0.3413269878004896,right,12442.0,BraTS20_Validation_020|slice_55|volume_53_slice_64.h5
1782,synthetic_001782,batch_0008,planned,,BraTS20_Validation_020,20,55,flair,11612.0,12651.0,1.0,70,94,volume_70_slice_94.h5,447,447.0,630.0,1.0,1.0,0.4624975428940495,0.4162103469901622,midline,12442.0,BraTS20_Validation_020|slice_55|volume_70_slice_94.h5
1783,synthetic_001783,batch_0008,planned,,BraTS20_Validation_020,20,56,flair,11900.0,13117.0,2.0,50,60,volume_50_slice_60.h5,2312,2312.0,3876.0,5.0,0.9974048442906576,0.6434248816435263,0.3259960765009917,right,12904.0,BraTS20_Validation_020|slice_56|volume_50_slice_60.h5
1784,synthetic_001784,batch_0008,planned,,BraTS20_Validation_020,20,56,flair,11900.0,13117.0,1.0,55,86,volume_55_slice_86.h5,2308,2308.0,3886.0,4.0,0.9956672443674176,0.6408453768228393,0.6650489837059382,right,12904.0,BraTS20_Validation_020|slice_56|volume_55_slice_86.h5
1785,synthetic_001785,batch_0008,planned,,BraTS20_Validation_020,20,57,flair,12279.0,13847.0,2.0,27,55,volume_27_slice_55.h5,1230,1230.0,2379.0,2.0,0.9991869918699188,0.4615709085961152,0.672680885804674,midline,13622.0,BraTS20_Validation_020|slice_57|volume_27_slice_55.h5
1786,synthetic_001786,batch_0008,planned,,BraTS20_Validation_020,20,58,flair,12601.0,14364.0,2.0,26,105,volume_26_slice_105.h5,578,578.0,1175.0,4.0,0.9826989619377162,0.4144865428327373,0.3914305569631249,left,14130.0,BraTS20_Validation_020|slice_58|volume_26_slice_105.h5
1787,synthetic_001787,batch_0008,planned,,BraTS20_Validation_020,20,58,flair,12601.0,14364.0,1.0,43,56,volume_43_slice_56.h5,1348,1348.0,3417.0,2.0,0.9985163204747776,0.4881305637982196,0.358485529468731,midline,14130.0,BraTS20_Validation_020|slice_58|volume_43_slice_56.h5
1788,synthetic_001788,batch_0008,planned,,BraTS20_Validation_020,20,59,flair,12975.0,15031.0,1.0,44,117,volume_44_slice_117.h5,322,322.0,936.0,4.0,0.782608695652174,0.4412406767327633,0.5125523012552301,left,14790.0,BraTS20_Validation_020|slice_59|volume_44_slice_117.h5
1789,synthetic_001789,batch_0008,planned,,BraTS20_Validation_020,20,59,flair,12975.0,15031.0,2.0,311,100,volume_311_slice_100.h5,750,750.0,1564.0,4.0,0.9266666666666666,0.5206192468619246,0.6368591352859134,midline,14790.0,BraTS20_Validation_020|slice_59|volume_311_slice_100.h5
1790,synthetic_001790,batch_0008,planned,,BraTS20_Validation_020,20,60,flair,13320.0,15629.0,1.0,14,46,volume_14_slice_46.h5,2035,2035.0,3496.0,3.0,0.9975429975429976,0.5446567906818953,0.3155963114122109,midline,15387.0,BraTS20_Validation_020|slice_60|volume_14_slice_46.h5
1791,synthetic_001791,batch_0008,planned,,BraTS20_Validation_020,20,60,flair,13320.0,15629.0,2.0,51,73,volume_51_slice_73.h5,863,863.0,2516.0,4.0,0.9003476245654692,0.586045564514174,0.3636434157386173,right,15387.0,BraTS20_Validation_020|slice_60|volume_51_slice_73.h5
