library_index,library_case_id,batch_id,case_status,source_case_id,external_subject_name,external_subject_numeric_id,external_slice_index,external_modality,external_brain_pixels,training_compatible_donor_count,final_base_use_index,donor_volume,donor_slice_index,donor_h5_file,donor_mask_pixels,donor_tumor_area_pixels,donor_bbox_area,donor_component_count,donor_largest_component_fraction,donor_centroid_x_normalized,donor_centroid_y_normalized,donor_centroid_laterality,candidate_donors_before_uniqueness,pair_key
6251,synthetic_006251,batch_0026,planned,,BraTS20_Validation_077,77,138,flair,3916.0,997.0,1.0,230,123,volume_230_slice_123.h5,888,888.0,2079.0,4.0,0.4909909909909909,0.4813270383354065,0.5657346677221154,midline,940.0,BraTS20_Validation_077|slice_138|volume_230_slice_123.h5
6252,synthetic_006252,batch_0026,planned,,BraTS20_Validation_077,77,139,flair,3520.0,808.0,1.0,321,96,volume_321_slice_96.h5,603,603.0,936.0,1.0,1.0,0.5243031703407648,0.5579425050479819,midline,758.0,BraTS20_Validation_077|slice_139|volume_321_slice_96.h5
6253,synthetic_006253,batch_0026,planned,,BraTS20_Validation_077,77,140,flair,3064.0,598.0,1.0,301,130,volume_301_slice_130.h5,864,864.0,1400.0,1.0,1.0,0.5062955214628855,0.5441897179606384,midline,558.0,BraTS20_Validation_077|slice_140|volume_301_slice_130.h5
6254,synthetic_006254,batch_0026,planned,,BraTS20_Validation_077,77,141,flair,2691.0,406.0,1.0,260,77,volume_260_slice_77.h5,707,707.0,992.0,1.0,1.0,0.5499695217579139,0.4373894054079646,midline,374.0,BraTS20_Validation_077|slice_141|volume_260_slice_77.h5
6255,synthetic_006255,batch_0026,planned,,BraTS20_Validation_077,77,142,flair,2240.0,222.0,1.0,340,80,volume_340_slice_80.h5,1831,1831.0,2989.0,1.0,1.0,0.5322239716276402,0.4900196293951906,midline,200.0,BraTS20_Validation_077|slice_142|volume_340_slice_80.h5
6256,synthetic_006256,batch_0026,planned,,BraTS20_Validation_077,77,143,flair,1788.0,73.0,1.0,340,71,volume_340_slice_71.h5,544,544.0,900.0,1.0,1.0,0.5452944253015013,0.4811869308392813,midline,66.0,BraTS20_Validation_077|slice_143|volume_340_slice_71.h5
6257,synthetic_006257,batch_0026,planned,,BraTS20_Validation_078,78,7,flair,1463.0,25.0,1.0,279,125,volume_279_slice_125.h5,564,564.0,896.0,1.0,1.0,0.6758064037508532,0.4256431941600641,right,23.0,BraTS20_Validation_078|slice_7|volume_279_slice_125.h5
6258,synthetic_006258,batch_0026,planned,,BraTS20_Validation_078,78,8,flair,1791.0,96.0,1.0,353,74,volume_353_slice_74.h5,309,309.0,551.0,2.0,0.9935275080906149,0.7030371965173119,0.6267890753002667,right,87.0,BraTS20_Validation_078|slice_8|volume_353_slice_74.h5
6259,synthetic_006259,batch_0026,planned,,BraTS20_Validation_078,78,9,flair,2027.0,165.0,1.0,127,84,volume_127_slice_84.h5,312,312.0,532.0,1.0,1.0,0.6882576976719237,0.6281380753138075,right,144.0,BraTS20_Validation_078|slice_9|volume_127_slice_84.h5
6260,synthetic_006260,batch_0026,planned,,BraTS20_Validation_078,78,10,flair,2247.0,255.0,1.0,350,122,volume_350_slice_122.h5,592,592.0,986.0,2.0,0.9949324324324323,0.6844326020581251,0.4250183761167024,right,226.0,BraTS20_Validation_078|slice_10|volume_350_slice_122.h5
6261,synthetic_006261,batch_0026,planned,,BraTS20_Validation_078,78,11,flair,2390.0,327.0,1.0,350,121,volume_350_slice_121.h5,684,684.0,1147.0,2.0,0.9649122807017544,0.6862414054662458,0.4224228632949179,right,294.0,BraTS20_Validation_078|slice_11|volume_350_slice_121.h5
6262,synthetic_006262,batch_0026,planned,,BraTS20_Validation_078,78,12,flair,2564.0,438.0,1.0,350,119,volume_350_slice_119.h5,844,844.0,1880.0,2.0,0.9845971563981044,0.6909813797616451,0.4202492613377224,right,398.0,BraTS20_Validation_078|slice_12|volume_350_slice_119.h5
6263,synthetic_006263,batch_0026,planned,,BraTS20_Validation_078,78,13,flair,2733.0,556.0,1.0,350,58,volume_350_slice_58.h5,1095,1095.0,1855.0,1.0,1.0,0.6820427580672895,0.3947307082401941,right,513.0,BraTS20_Validation_078|slice_13|volume_350_slice_58.h5
6264,synthetic_006264,batch_0026,planned,,BraTS20_Validation_078,78,14,flair,2856.0,668.0,1.0,345,112,volume_345_slice_112.h5,917,917.0,1551.0,1.0,1.0,0.6860783982697809,0.3995656201092337,right,624.0,BraTS20_Validation_078|slice_14|volume_345_slice_112.h5
6265,synthetic_006265,batch_0026,planned,,BraTS20_Validation_078,78,15,flair,2989.0,809.0,1.0,353,72,volume_353_slice_72.h5,438,438.0,700.0,1.0,1.0,0.7040369882119181,0.632735331766684,right,761.0,BraTS20_Validation_078|slice_15|volume_353_slice_72.h5
6266,synthetic_006266,batch_0026,planned,,BraTS20_Validation_078,78,16,flair,3177.0,985.0,1.0,336,117,volume_336_slice_117.h5,706,706.0,1296.0,1.0,1.0,0.6942347126246043,0.5653039695615585,right,926.0,BraTS20_Validation_078|slice_16|volume_336_slice_117.h5
6267,synthetic_006267,batch_0026,planned,,BraTS20_Validation_078,78,17,flair,3327.0,1144.0,1.0,348,72,volume_348_slice_72.h5,883,883.0,1435.0,1.0,1.0,0.6500566251415628,0.5934504376009895,right,1082.0,BraTS20_Validation_078|slice_17|volume_348_slice_72.h5
6268,synthetic_006268,batch_0026,planned,,BraTS20_Validation_078,78,18,flair,3517.0,1334.0,1.0,345,114,volume_345_slice_114.h5,770,770.0,1363.0,1.0,1.0,0.6879584850296148,0.3981144378633918,right,1270.0,BraTS20_Validation_078|slice_18|volume_345_slice_114.h5
6269,synthetic_006269,batch_0026,planned,,BraTS20_Validation_078,78,19,flair,3684.0,1421.0,1.0,350,66,volume_350_slice_66.h5,1691,1691.0,2352.0,1.0,1.0,0.6907650396264744,0.4078198882095465,right,1354.0,BraTS20_Validation_078|slice_19|volume_350_slice_66.h5
6270,synthetic_006270,batch_0026,planned,,BraTS20_Validation_078,78,20,flair,3819.0,1503.0,1.0,244,112,volume_244_slice_112.h5,799,799.0,1482.0,1.0,1.0,0.6731269735705196,0.3623671849225758,right,1434.0,BraTS20_Validation_078|slice_20|volume_244_slice_112.h5
6271,synthetic_006271,batch_0026,planned,,BraTS20_Validation_078,78,22,flair,4084.0,1704.0,1.0,350,90,volume_350_slice_90.h5,1989,1989.0,3050.0,1.0,1.0,0.6756301919974084,0.4003504631119693,right,1628.0,BraTS20_Validation_078|slice_22|volume_350_slice_90.h5
6272,synthetic_006272,batch_0026,planned,,BraTS20_Validation_078,78,23,flair,4195.0,1801.0,1.0,361,118,volume_361_slice_118.h5,990,990.0,1760.0,1.0,1.0,0.71018553738219,0.5737923164701407,right,1718.0,BraTS20_Validation_078|slice_23|volume_361_slice_118.h5
6273,synthetic_006273,batch_0026,planned,,BraTS20_Validation_078,78,24,flair,4288.0,1860.0,1.0,345,54,volume_345_slice_54.h5,313,313.0,3600.0,4.0,0.9105431309904152,0.7437004558396941,0.3750718515646931,right,1776.0,BraTS20_Validation_078|slice_24|volume_345_slice_54.h5
6274,synthetic_006274,batch_0026,planned,,BraTS20_Validation_078,78,25,flair,4638.0,1959.0,1.0,336,104,volume_336_slice_104.h5,1775,1775.0,2436.0,1.0,1.0,0.7083764511756733,0.5679957569685897,right,1875.0,BraTS20_Validation_078|slice_25|volume_336_slice_104.h5
6275,synthetic_006275,batch_0026,planned,,BraTS20_Validation_078,78,26,flair,5220.0,1997.0,1.0,336,87,volume_336_slice_87.h5,2256,2256.0,3102.0,1.0,1.0,0.7238067153327993,0.5783776966675569,right,1912.0,BraTS20_Validation_078|slice_26|volume_336_slice_87.h5
6276,synthetic_006276,batch_0026,planned,,BraTS20_Validation_078,78,27,flair,5584.0,2111.0,1.0,327,124,volume_327_slice_124.h5,338,338.0,630.0,1.0,1.0,0.4343665668094377,0.3743036815132083,left,2021.0,BraTS20_Validation_078|slice_27|volume_327_slice_124.h5
6277,synthetic_006277,batch_0026,planned,,BraTS20_Validation_078,78,28,flair,5877.0,2232.0,1.0,356,95,volume_356_slice_95.h5,633,633.0,930.0,1.0,1.0,0.7546649745186301,0.637258984578979,right,2137.0,BraTS20_Validation_078|slice_28|volume_356_slice_95.h5
6278,synthetic_006278,batch_0026,planned,,BraTS20_Validation_078,78,29,flair,6197.0,2398.0,1.0,270,47,volume_270_slice_47.h5,457,457.0,1260.0,2.0,0.9846827133479212,0.4467099420451736,0.3462091317762742,left,2300.0,BraTS20_Validation_078|slice_29|volume_270_slice_47.h5
6279,synthetic_006279,batch_0026,planned,,BraTS20_Validation_078,78,30,flair,6494.0,2508.0,1.0,218,38,volume_218_slice_38.h5,705,705.0,1023.0,1.0,1.0,0.4436392771298851,0.6459835603430369,left,2409.0,BraTS20_Validation_078|slice_30|volume_218_slice_38.h5
6280,synthetic_006280,batch_0026,planned,,BraTS20_Validation_078,78,31,flair,6770.0,2704.0,1.0,195,29,volume_195_slice_29.h5,459,459.0,1122.0,1.0,1.0,0.445902954394217,0.6409239660531809,left,2601.0,BraTS20_Validation_078|slice_31|volume_195_slice_29.h5
6281,synthetic_006281,batch_0026,planned,,BraTS20_Validation_078,78,32,flair,7023.0,2913.0,1.0,200,74,volume_200_slice_74.h5,688,688.0,891.0,1.0,1.0,0.4360586747105186,0.3523705848010119,left,2808.0,BraTS20_Validation_078|slice_32|volume_200_slice_74.h5
6282,synthetic_006282,batch_0026,planned,,BraTS20_Validation_078,78,33,flair,7282.0,3141.0,1.0,338,50,volume_338_slice_50.h5,999,999.0,1845.0,1.0,1.0,0.4498222071443828,0.356913398754403,left,3035.0,BraTS20_Validation_078|slice_33|volume_338_slice_50.h5
6283,synthetic_006283,batch_0026,planned,,BraTS20_Validation_078,78,34,flair,7538.0,3350.0,1.0,188,83,volume_188_slice_83.h5,1207,1207.0,4896.0,4.0,0.3429991714995857,0.5667670804546698,0.3987236240480045,right,3245.0,BraTS20_Validation_078|slice_34|volume_188_slice_83.h5
6284,synthetic_006284,batch_0026,planned,,BraTS20_Validation_078,78,35,flair,7962.0,3888.0,1.0,280,88,volume_280_slice_88.h5,1376,1376.0,1722.0,1.0,1.0,0.4646753673250948,0.6612094969349032,midline,3768.0,BraTS20_Validation_078|slice_35|volume_280_slice_88.h5
6285,synthetic_006285,batch_0026,planned,,BraTS20_Validation_078,78,36,flair,8515.0,5323.0,1.0,190,58,volume_190_slice_58.h5,1004,1004.0,1620.0,2.0,0.999003984063745,0.5186492523629332,0.6672556635383153,midline,5176.0,BraTS20_Validation_078|slice_36|volume_190_slice_58.h5
6286,synthetic_006286,batch_0026,planned,,BraTS20_Validation_078,78,37,flair,9079.0,7635.0,1.0,182,85,volume_182_slice_85.h5,1253,1253.0,2067.0,2.0,0.9992019154030328,0.4734745397656503,0.621741293698471,midline,7472.0,BraTS20_Validation_078|slice_37|volume_182_slice_85.h5
6287,synthetic_006287,batch_0026,planned,,BraTS20_Validation_078,78,38,flair,9549.0,9263.0,1.0,215,63,volume_215_slice_63.h5,2102,2102.0,3010.0,1.0,1.0,0.5958182882212198,0.6573297397577124,right,9078.0,BraTS20_Validation_078|slice_38|volume_215_slice_63.h5
6288,synthetic_006288,batch_0026,planned,,BraTS20_Validation_078,78,39,flair,9976.0,10884.0,1.0,182,98,volume_182_slice_98.h5,1175,1175.0,1720.0,2.0,0.9974468085106384,0.475317368467907,0.6054375500756699,midline,10682.0,BraTS20_Validation_078|slice_39|volume_182_slice_98.h5
6289,synthetic_006289,batch_0026,planned,,BraTS20_Validation_078,78,40,flair,10329.0,11808.0,1.0,179,72,volume_179_slice_72.h5,1915,1915.0,2520.0,1.0,1.0,0.6117875831630925,0.6580683220992604,right,11599.0,BraTS20_Validation_078|slice_40|volume_179_slice_72.h5
