library_index,library_case_id,batch_id,case_status,source_case_id,external_subject_name,external_subject_numeric_id,external_slice_index,external_modality,external_brain_pixels,training_compatible_donor_count,final_base_use_index,donor_volume,donor_slice_index,donor_h5_file,donor_mask_pixels,donor_tumor_area_pixels,donor_bbox_area,donor_component_count,donor_largest_component_fraction,donor_centroid_x_normalized,donor_centroid_y_normalized,donor_centroid_laterality,candidate_donors_before_uniqueness,pair_key
2251,synthetic_002251,batch_0010,planned,,BraTS20_Validation_026,26,63,flair,13909.0,17019.0,1.0,147,100,volume_147_slice_100.h5,1973,1973.0,2655.0,1.0,1.0,0.4568494762982269,0.5988141160902306,midline,16772.0,BraTS20_Validation_026|slice_63|volume_147_slice_100.h5
2252,synthetic_002252,batch_0010,planned,,BraTS20_Validation_026,26,64,flair,14107.0,17193.0,1.0,328,104,volume_328_slice_104.h5,5095,5095.0,7917.0,1.0,1.0,0.4117770724436542,0.4476511141861124,left,16944.0,BraTS20_Validation_026|slice_64|volume_328_slice_104.h5
2253,synthetic_002253,batch_0010,planned,,BraTS20_Validation_026,26,65,flair,14275.0,17342.0,1.0,26,62,volume_26_slice_62.h5,3826,3826.0,6468.0,5.0,0.9976476738107684,0.4173853418692189,0.3875706189975219,left,17092.0,BraTS20_Validation_026|slice_65|volume_26_slice_62.h5
2254,synthetic_002254,batch_0010,planned,,BraTS20_Validation_026,26,66,flair,14567.0,17534.0,1.0,324,81,volume_324_slice_81.h5,1210,1210.0,2214.0,1.0,1.0,0.3802482796777205,0.3757979183235935,left,17284.0,BraTS20_Validation_026|slice_66|volume_324_slice_81.h5
2255,synthetic_002255,batch_0010,planned,,BraTS20_Validation_026,26,67,flair,14766.0,17585.0,1.0,69,77,volume_69_slice_77.h5,1240,1240.0,9348.0,15.0,0.307258064516129,0.6330881360507491,0.5178971521122959,right,17335.0,BraTS20_Validation_026|slice_67|volume_69_slice_77.h5
2256,synthetic_002256,batch_0010,planned,,BraTS20_Validation_026,26,68,flair,14815.0,17586.0,1.0,35,38,volume_35_slice_38.h5,510,510.0,2816.0,14.0,0.931372549019608,0.4501435720731807,0.3348592993682829,midline,17336.0,BraTS20_Validation_026|slice_68|volume_35_slice_38.h5
2257,synthetic_002257,batch_0010,planned,,BraTS20_Validation_026,26,69,flair,14951.0,17635.0,1.0,7,49,volume_7_slice_49.h5,1076,1076.0,2240.0,3.0,0.9972118959107806,0.5991196279417026,0.6981303759468666,right,17385.0,BraTS20_Validation_026|slice_69|volume_7_slice_49.h5
2258,synthetic_002258,batch_0010,planned,,BraTS20_Validation_026,26,71,flair,15064.0,17665.0,1.0,43,46,volume_43_slice_46.h5,1014,1014.0,2460.0,7.0,0.9684418145956608,0.4612331129872166,0.3720837150190224,midline,17415.0,BraTS20_Validation_026|slice_71|volume_43_slice_46.h5
2259,synthetic_002259,batch_0010,planned,,BraTS20_Validation_026,26,71,flair,15064.0,17665.0,2.0,77,73,volume_77_slice_73.h5,1672,1672.0,3168.0,2.0,0.998803827751196,0.5437603851774738,0.6823061600368361,midline,17415.0,BraTS20_Validation_026|slice_71|volume_77_slice_73.h5
2260,synthetic_002260,batch_0010,planned,,BraTS20_Validation_026,26,72,flair,15106.0,17661.0,1.0,70,59,volume_70_slice_59.h5,955,955.0,2142.0,3.0,0.9968586387434556,0.5593200289162961,0.2889833293171811,right,17411.0,BraTS20_Validation_026|slice_72|volume_70_slice_59.h5
2261,synthetic_002261,batch_0010,planned,,BraTS20_Validation_026,26,72,flair,15106.0,17661.0,2.0,78,50,volume_78_slice_50.h5,1494,1494.0,3762.0,5.0,0.9605087014725568,0.5907171223247243,0.3823214755815451,right,17411.0,BraTS20_Validation_026|slice_72|volume_78_slice_50.h5
2262,synthetic_002262,batch_0010,planned,,BraTS20_Validation_026,26,73,flair,15105.0,17662.0,2.0,26,79,volume_26_slice_79.h5,3291,3291.0,6649.0,2.0,0.9781221513217868,0.4161304635820527,0.4051788254768615,left,17412.0,BraTS20_Validation_026|slice_73|volume_26_slice_79.h5
