library_index,library_case_id,batch_id,case_status,source_case_id,external_subject_name,external_subject_numeric_id,external_slice_index,external_modality,external_brain_pixels,training_compatible_donor_count,final_base_use_index,donor_volume,donor_slice_index,donor_h5_file,donor_mask_pixels,donor_tumor_area_pixels,donor_bbox_area,donor_component_count,donor_largest_component_fraction,donor_centroid_x_normalized,donor_centroid_y_normalized,donor_centroid_laterality,candidate_donors_before_uniqueness,pair_key
6501,synthetic_006501,batch_0027,planned,,BraTS20_Validation_081,81,13,flair,4135.0,1774.0,1.0,350,97,volume_350_slice_97.h5,1921,1921.0,2880.0,1.0,1.0,0.6883705531681329,0.4034836284274883,right,1688.0,BraTS20_Validation_081|slice_13|volume_350_slice_97.h5
6502,synthetic_006502,batch_0027,planned,,BraTS20_Validation_081,81,14,flair,4292.0,1916.0,1.0,350,92,volume_350_slice_92.h5,2076,2076.0,2928.0,1.0,1.0,0.681788682774244,0.4011314807200845,right,1823.0,BraTS20_Validation_081|slice_14|volume_350_slice_92.h5
6503,synthetic_006503,batch_0027,planned,,BraTS20_Validation_081,81,15,flair,4450.0,2037.0,1.0,350,61,volume_350_slice_61.h5,1257,1257.0,2052.0,1.0,1.0,0.6857164731062535,0.3983549861362146,right,1939.0,BraTS20_Validation_081|slice_15|volume_350_slice_61.h5
6504,synthetic_006504,batch_0027,planned,,BraTS20_Validation_081,81,16,flair,4577.0,2168.0,1.0,337,78,volume_337_slice_78.h5,2015,2015.0,3332.0,1.0,1.0,0.6948679879979651,0.3899415471827403,right,2070.0,BraTS20_Validation_081|slice_16|volume_337_slice_78.h5
6505,synthetic_006505,batch_0027,planned,,BraTS20_Validation_081,81,17,flair,4724.0,2330.0,1.0,346,115,volume_346_slice_115.h5,1330,1330.0,2408.0,1.0,1.0,0.6399345644445843,0.4156856576587913,right,2225.0,BraTS20_Validation_081|slice_17|volume_346_slice_115.h5
6506,synthetic_006506,batch_0027,planned,,BraTS20_Validation_081,81,18,flair,4811.0,2417.0,1.0,348,75,volume_348_slice_75.h5,1192,1192.0,1980.0,1.0,1.0,0.6465453090337255,0.5936754092836484,right,2308.0,BraTS20_Validation_081|slice_18|volume_348_slice_75.h5
6507,synthetic_006507,batch_0027,planned,,BraTS20_Validation_081,81,19,flair,4941.0,2559.0,1.0,104,104,volume_104_slice_104.h5,843,843.0,1833.0,2.0,0.98220640569395,0.6309901378321099,0.3449624522898395,right,2444.0,BraTS20_Validation_081|slice_19|volume_104_slice_104.h5
6508,synthetic_006508,batch_0027,planned,,BraTS20_Validation_081,81,20,flair,5003.0,2665.0,1.0,337,70,volume_337_slice_70.h5,1138,1138.0,2860.0,2.0,0.7196836555360281,0.7038186350567317,0.3823782456191953,right,2549.0,BraTS20_Validation_081|slice_20|volume_337_slice_70.h5
6509,synthetic_006509,batch_0027,planned,,BraTS20_Validation_081,81,21,flair,5119.0,2800.0,1.0,257,70,volume_257_slice_70.h5,1467,1467.0,2209.0,1.0,1.0,0.6515502847869303,0.346139475718242,right,2681.0,BraTS20_Validation_081|slice_21|volume_257_slice_70.h5
6510,synthetic_006510,batch_0027,planned,,BraTS20_Validation_081,81,22,flair,5201.0,2884.0,1.0,337,65,volume_337_slice_65.h5,419,419.0,1530.0,1.0,1.0,0.7361719974835482,0.3668826953994867,right,2764.0,BraTS20_Validation_081|slice_22|volume_337_slice_65.h5
6511,synthetic_006511,batch_0027,planned,,BraTS20_Validation_081,81,23,flair,5308.0,2992.0,1.0,368,112,volume_368_slice_112.h5,611,611.0,1476.0,2.0,0.8805237315875614,0.6773723027617802,0.6513980099843182,right,2871.0,BraTS20_Validation_081|slice_23|volume_368_slice_112.h5
