library_index,library_case_id,batch_id,case_status,source_case_id,external_subject_name,external_subject_numeric_id,external_slice_index,external_modality,external_brain_pixels,training_compatible_donor_count,final_base_use_index,donor_volume,donor_slice_index,donor_h5_file,donor_mask_pixels,donor_tumor_area_pixels,donor_bbox_area,donor_component_count,donor_largest_component_fraction,donor_centroid_x_normalized,donor_centroid_y_normalized,donor_centroid_laterality,candidate_donors_before_uniqueness,pair_key
9501,synthetic_009501,batch_0039,planned,,BraTS20_Validation_119,119,46,flair,11695.0,12795.0,1.0,287,103,volume_287_slice_103.h5,1636,1636.0,2220.0,1.0,1.0,0.6242135630326032,0.3194801076203823,right,12584.0,BraTS20_Validation_119|slice_46|volume_287_slice_103.h5
9502,synthetic_009502,batch_0039,planned,,BraTS20_Validation_119,119,46,flair,11695.0,12795.0,2.0,307,56,volume_307_slice_56.h5,1908,1908.0,3808.0,4.0,0.9575471698113208,0.4792286167907862,0.362955360823838,midline,12584.0,BraTS20_Validation_119|slice_46|volume_307_slice_56.h5
9503,synthetic_009503,batch_0039,planned,,BraTS20_Validation_119,119,47,flair,11856.0,12852.0,1.0,262,93,volume_262_slice_93.h5,1261,1261.0,2107.0,1.0,1.0,0.6159984604103139,0.6594122350926906,right,12640.0,BraTS20_Validation_119|slice_47|volume_262_slice_93.h5
9504,synthetic_009504,batch_0039,planned,,BraTS20_Validation_119,119,47,flair,11856.0,12852.0,2.0,304,54,volume_304_slice_54.h5,1168,1168.0,1800.0,1.0,1.0,0.4648578552186622,0.3909662119562103,midline,12640.0,BraTS20_Validation_119|slice_47|volume_304_slice_54.h5
9505,synthetic_009505,batch_0039,planned,,BraTS20_Validation_119,119,48,flair,12037.0,12982.0,1.0,262,59,volume_262_slice_59.h5,733,733.0,1650.0,2.0,0.9972714870395636,0.4954705543219531,0.671693675900609,midline,12770.0,BraTS20_Validation_119|slice_48|volume_262_slice_59.h5
9506,synthetic_009506,batch_0039,planned,,BraTS20_Validation_119,119,48,flair,12037.0,12982.0,2.0,304,38,volume_304_slice_38.h5,593,593.0,1160.0,4.0,0.9662731871838112,0.4558623268678515,0.3846408941133305,midline,12770.0,BraTS20_Validation_119|slice_48|volume_304_slice_38.h5
9507,synthetic_009507,batch_0039,planned,,BraTS20_Validation_119,119,49,flair,12629.0,13645.0,2.0,204,52,volume_204_slice_52.h5,893,893.0,1452.0,2.0,0.9988801791713324,0.4780791558706255,0.2937538362062907,midline,13422.0,BraTS20_Validation_119|slice_49|volume_204_slice_52.h5
9508,synthetic_009508,batch_0039,planned,,BraTS20_Validation_119,119,49,flair,12629.0,13645.0,1.0,319,91,volume_319_slice_91.h5,2391,2391.0,3564.0,1.0,1.0,0.5626696345605644,0.3419325259121986,right,13422.0,BraTS20_Validation_119|slice_49|volume_319_slice_91.h5
9509,synthetic_009509,batch_0039,planned,,BraTS20_Validation_119,119,50,flair,12896.0,13930.0,1.0,289,104,volume_289_slice_104.h5,2265,2265.0,3720.0,3.0,0.981456953642384,0.4791395346689203,0.3831176628150775,midline,13701.0,BraTS20_Validation_119|slice_50|volume_289_slice_104.h5
9510,synthetic_009510,batch_0039,planned,,BraTS20_Validation_119,119,50,flair,12896.0,13930.0,2.0,304,53,volume_304_slice_53.h5,1264,1264.0,2320.0,1.0,1.0,0.4720486203061279,0.3922792754621048,midline,13701.0,BraTS20_Validation_119|slice_50|volume_304_slice_53.h5
9511,synthetic_009511,batch_0039,planned,,BraTS20_Validation_119,119,51,flair,13187.0,14206.0,1.0,287,91,volume_287_slice_91.h5,1750,1750.0,2268.0,1.0,1.0,0.6106204423191871,0.3165690376569037,right,13973.0,BraTS20_Validation_119|slice_51|volume_287_slice_91.h5
9512,synthetic_009512,batch_0039,planned,,BraTS20_Validation_119,119,51,flair,13187.0,14206.0,2.0,289,78,volume_289_slice_78.h5,3363,3363.0,6596.0,6.0,0.9985132322331252,0.4697700922044847,0.4008537406206104,midline,13973.0,BraTS20_Validation_119|slice_51|volume_289_slice_78.h5
9513,synthetic_009513,batch_0039,planned,,BraTS20_Validation_119,119,52,flair,13506.0,14509.0,2.0,302,91,volume_302_slice_91.h5,621,621.0,1025.0,1.0,1.0,0.513923419508284,0.2703629589203538,midline,14275.0,BraTS20_Validation_119|slice_52|volume_302_slice_91.h5
9514,synthetic_009514,batch_0039,planned,,BraTS20_Validation_119,119,52,flair,13506.0,14509.0,1.0,313,100,volume_313_slice_100.h5,3681,3681.0,5390.0,1.0,1.0,0.4878335998836045,0.4180906361855917,midline,14275.0,BraTS20_Validation_119|slice_52|volume_313_slice_100.h5
9515,synthetic_009515,batch_0039,planned,,BraTS20_Validation_119,119,121,flair,9132.0,8674.0,1.0,252,55,volume_252_slice_55.h5,1416,1416.0,2842.0,6.0,0.992231638418079,0.3916654847173959,0.5960688367255278,left,8492.0,BraTS20_Validation_119|slice_121|volume_252_slice_55.h5
9516,synthetic_009516,batch_0039,planned,,BraTS20_Validation_119,119,123,flair,8350.0,6886.0,1.0,318,53,volume_318_slice_53.h5,885,885.0,1755.0,4.0,0.992090395480226,0.4617119353237359,0.3802519915845211,midline,6729.0,BraTS20_Validation_119|slice_123|volume_318_slice_53.h5
9517,synthetic_009517,batch_0039,planned,,BraTS20_Validation_119,119,124,flair,7952.0,6001.0,1.0,310,37,volume_310_slice_37.h5,640,640.0,1015.0,1.0,1.0,0.4396966527196653,0.3689330543933054,left,5850.0,BraTS20_Validation_119|slice_124|volume_310_slice_37.h5
9518,synthetic_009518,batch_0039,planned,,BraTS20_Validation_119,119,125,flair,7558.0,5252.0,1.0,258,58,volume_258_slice_58.h5,490,490.0,2744.0,9.0,0.6693877551020408,0.38396379472291,0.4691657416104517,left,5119.0,BraTS20_Validation_119|slice_125|volume_258_slice_58.h5
9519,synthetic_009519,batch_0039,planned,,BraTS20_Validation_119,119,126,flair,7166.0,4498.0,1.0,285,119,volume_285_slice_119.h5,602,602.0,1066.0,1.0,1.0,0.4199182640848496,0.5752999068655389,left,4379.0,BraTS20_Validation_119|slice_126|volume_285_slice_119.h5
9520,synthetic_009520,batch_0039,planned,,BraTS20_Validation_119,119,127,flair,6725.0,3775.0,1.0,313,109,volume_313_slice_109.h5,3599,3599.0,5130.0,1.0,1.0,0.4958734469477225,0.4207014733288303,midline,3664.0,BraTS20_Validation_119|slice_127|volume_313_slice_109.h5
9521,synthetic_009521,batch_0039,planned,,BraTS20_Validation_119,119,128,flair,6250.0,3124.0,1.0,284,123,volume_284_slice_123.h5,668,668.0,1029.0,1.0,1.0,0.3776338536316488,0.459079748452885,left,3028.0,BraTS20_Validation_119|slice_128|volume_284_slice_123.h5
