library_index,library_case_id,batch_id,case_status,source_case_id,external_subject_name,external_subject_numeric_id,external_slice_index,external_modality,external_brain_pixels,training_compatible_donor_count,final_base_use_index,donor_volume,donor_slice_index,donor_h5_file,donor_mask_pixels,donor_tumor_area_pixels,donor_bbox_area,donor_component_count,donor_largest_component_fraction,donor_centroid_x_normalized,donor_centroid_y_normalized,donor_centroid_laterality,candidate_donors_before_uniqueness,pair_key
9751,synthetic_009751,batch_0040,planned,,BraTS20_Validation_122,122,128,flair,7007.0,4471.0,1.0,310,99,volume_310_slice_99.h5,589,589.0,1080.0,1.0,1.0,0.4026823706587294,0.4184526642561323,left,4345.0,BraTS20_Validation_122|slice_128|volume_310_slice_99.h5
9752,synthetic_009752,batch_0040,planned,,BraTS20_Validation_122,122,129,flair,6660.0,3869.0,1.0,312,58,volume_312_slice_58.h5,1080,1080.0,1932.0,1.0,1.0,0.4012939717960638,0.516031303269797,left,3758.0,BraTS20_Validation_122|slice_129|volume_312_slice_58.h5
9753,synthetic_009753,batch_0040,planned,,BraTS20_Validation_122,122,129,flair,6660.0,3869.0,2.0,315,122,volume_315_slice_122.h5,469,469.0,693.0,1.0,1.0,0.5574399371938872,0.6391057265971398,right,3758.0,BraTS20_Validation_122|slice_129|volume_315_slice_122.h5
9754,synthetic_009754,batch_0040,planned,,BraTS20_Validation_122,122,130,flair,6300.0,3338.0,2.0,263,124,volume_263_slice_124.h5,959,959.0,1551.0,1.0,1.0,0.4285845175195571,0.5595874363549896,left,3235.0,BraTS20_Validation_122|slice_130|volume_263_slice_124.h5
9755,synthetic_009755,batch_0040,planned,,BraTS20_Validation_122,122,130,flair,6300.0,3338.0,1.0,355,79,volume_355_slice_79.h5,960,960.0,1776.0,1.0,1.0,0.4861140167364017,0.3920807182705718,midline,3235.0,BraTS20_Validation_122|slice_130|volume_355_slice_79.h5
9756,synthetic_009756,batch_0040,planned,,BraTS20_Validation_122,122,131,flair,5909.0,2814.0,2.0,22,109,volume_22_slice_109.h5,1718,1718.0,2576.0,1.0,1.0,0.5054529690551921,0.5753771291907979,midline,2718.0,BraTS20_Validation_122|slice_131|volume_22_slice_109.h5
9757,synthetic_009757,batch_0040,planned,,BraTS20_Validation_122,122,131,flair,5909.0,2814.0,1.0,313,88,volume_313_slice_88.h5,3331,3331.0,5850.0,2.0,0.9636745722005404,0.4881429552988347,0.4262330911973109,midline,2718.0,BraTS20_Validation_122|slice_131|volume_313_slice_88.h5
9758,synthetic_009758,batch_0040,planned,,BraTS20_Validation_122,122,133,flair,5166.0,1966.0,1.0,313,118,volume_313_slice_118.h5,2854,2854.0,3772.0,1.0,1.0,0.503069904091153,0.4255247718096601,midline,1883.0,BraTS20_Validation_122|slice_133|volume_313_slice_118.h5
9759,synthetic_009759,batch_0040,planned,,BraTS20_Validation_122,122,134,flair,4774.0,1605.0,1.0,360,85,volume_360_slice_85.h5,346,346.0,920.0,2.0,0.976878612716763,0.4663095266887561,0.3933900887609742,midline,1534.0,BraTS20_Validation_122|slice_134|volume_360_slice_85.h5
9760,synthetic_009760,batch_0040,planned,,BraTS20_Validation_122,122,135,flair,4280.0,1215.0,1.0,295,100,volume_295_slice_100.h5,319,319.0,442.0,3.0,0.9937304075235108,0.4309361104917302,0.4214661402657363,left,1156.0,BraTS20_Validation_122|slice_135|volume_295_slice_100.h5
9761,synthetic_009761,batch_0040,planned,,BraTS20_Validation_122,122,136,flair,3792.0,945.0,1.0,347,126,volume_347_slice_126.h5,960,960.0,1760.0,1.0,1.0,0.5354471757322176,0.4383760460251046,midline,900.0,BraTS20_Validation_122|slice_136|volume_347_slice_126.h5
9762,synthetic_009762,batch_0040,planned,,BraTS20_Validation_122,122,137,flair,3342.0,730.0,1.0,363,102,volume_363_slice_102.h5,511,511.0,875.0,1.0,1.0,0.5469216975493126,0.579903217090126,midline,689.0,BraTS20_Validation_122|slice_137|volume_363_slice_102.h5
9763,synthetic_009763,batch_0040,planned,,BraTS20_Validation_122,122,138,flair,2820.0,460.0,1.0,355,131,volume_355_slice_131.h5,1283,1283.0,1972.0,1.0,1.0,0.5117190684751025,0.4321918098598669,midline,431.0,BraTS20_Validation_122|slice_138|volume_355_slice_131.h5
9764,synthetic_009764,batch_0040,planned,,BraTS20_Validation_122,122,139,flair,2346.0,268.0,1.0,61,70,volume_61_slice_70.h5,830,830.0,1190.0,1.0,1.0,0.5653223773756112,0.4446438473559509,right,246.0,BraTS20_Validation_122|slice_139|volume_61_slice_70.h5
9765,synthetic_009765,batch_0040,planned,,BraTS20_Validation_122,122,140,flair,1895.0,121.0,1.0,62,129,volume_62_slice_129.h5,477,477.0,1457.0,4.0,0.8784067085953878,0.5116970606036683,0.4747506644561985,midline,110.0,BraTS20_Validation_122|slice_140|volume_62_slice_129.h5
9766,synthetic_009766,batch_0040,planned,,BraTS20_Validation_122,122,141,flair,1340.0,31.0,1.0,189,132,volume_189_slice_132.h5,403,403.0,900.0,3.0,0.6823821339950372,0.4904741634394759,0.4564614761672394,midline,26.0,BraTS20_Validation_122|slice_141|volume_189_slice_132.h5
