library_index,library_case_id,batch_id,case_status,source_case_id,external_subject_name,external_subject_numeric_id,external_slice_index,external_modality,external_brain_pixels,training_compatible_donor_count,final_base_use_index,donor_volume,donor_slice_index,donor_h5_file,donor_mask_pixels,donor_tumor_area_pixels,donor_bbox_area,donor_component_count,donor_largest_component_fraction,donor_centroid_x_normalized,donor_centroid_y_normalized,donor_centroid_laterality,candidate_donors_before_uniqueness,pair_key
4251,synthetic_004251,batch_0018,planned,,BraTS20_Validation_052,52,26,flair,7861.0,3780.0,1.0,155,75,volume_155_slice_75.h5,2297,2297.0,4232.0,3.0,0.998258598171528,0.6776712575799251,0.6059404389571261,right,3655.0,BraTS20_Validation_052|slice_26|volume_155_slice_75.h5
4252,synthetic_004252,batch_0018,planned,,BraTS20_Validation_052,52,27,flair,8236.0,4036.0,1.0,88,74,volume_88_slice_74.h5,775,775.0,1484.0,2.0,0.9974193548387096,0.4566932109596437,0.3387339721959778,midline,3906.0,BraTS20_Validation_052|slice_27|volume_88_slice_74.h5
4253,synthetic_004253,batch_0018,planned,,BraTS20_Validation_052,52,28,flair,8520.0,4226.0,1.0,103,56,volume_103_slice_56.h5,1271,1271.0,2160.0,1.0,1.0,0.7534014333259813,0.6490063173003171,right,4094.0,BraTS20_Validation_052|slice_28|volume_103_slice_56.h5
4254,synthetic_004254,batch_0018,planned,,BraTS20_Validation_052,52,29,flair,8879.0,4445.0,1.0,88,72,volume_88_slice_72.h5,880,880.0,1590.0,1.0,1.0,0.4533948269303918,0.3373621148725751,midline,4312.0,BraTS20_Validation_052|slice_29|volume_88_slice_72.h5
4255,synthetic_004255,batch_0018,planned,,BraTS20_Validation_052,52,30,flair,9190.0,4640.0,1.0,186,42,volume_186_slice_42.h5,543,543.0,1972.0,5.0,0.9705340699815838,0.445795479938664,0.6664509119489587,left,4507.0,BraTS20_Validation_052|slice_30|volume_186_slice_42.h5
4256,synthetic_004256,batch_0018,planned,,BraTS20_Validation_052,52,31,flair,9581.0,4968.0,1.0,145,42,volume_145_slice_42.h5,1217,1217.0,2156.0,2.0,0.9868529170090388,0.4563076087367592,0.6717045481893538,midline,4834.0,BraTS20_Validation_052|slice_31|volume_145_slice_42.h5
4257,synthetic_004257,batch_0018,planned,,BraTS20_Validation_052,52,32,flair,10323.0,7119.0,1.0,343,61,volume_343_slice_61.h5,3603,3603.0,5200.0,1.0,1.0,0.5808873823185468,0.3336782342004629,right,6967.0,BraTS20_Validation_052|slice_32|volume_343_slice_61.h5
4258,synthetic_004258,batch_0018,planned,,BraTS20_Validation_052,52,33,flair,10996.0,9008.0,1.0,126,104,volume_126_slice_104.h5,461,461.0,735.0,2.0,0.911062906724512,0.5027001515715336,0.3163579266466387,midline,8837.0,BraTS20_Validation_052|slice_33|volume_126_slice_104.h5
4259,synthetic_004259,batch_0018,planned,,BraTS20_Validation_052,52,34,flair,11519.0,9676.0,1.0,157,129,volume_157_slice_129.h5,569,569.0,1825.0,4.0,0.523725834797891,0.4889735350133465,0.4145053716790081,midline,9494.0,BraTS20_Validation_052|slice_34|volume_157_slice_129.h5
4260,synthetic_004260,batch_0018,planned,,BraTS20_Validation_052,52,101,flair,15414.0,17724.0,1.0,94,52,volume_94_slice_52.h5,1034,1034.0,1344.0,2.0,0.9990328820116054,0.64840202973382,0.6967012778906307,right,17475.0,BraTS20_Validation_052|slice_101|volume_94_slice_52.h5
4261,synthetic_004261,batch_0018,planned,,BraTS20_Validation_052,52,101,flair,15414.0,17724.0,2.0,143,90,volume_143_slice_90.h5,3069,3069.0,4420.0,1.0,1.0,0.3711442948856905,0.5959377824676786,left,17475.0,BraTS20_Validation_052|slice_101|volume_143_slice_90.h5
4262,synthetic_004262,batch_0018,planned,,BraTS20_Validation_052,52,102,flair,15281.0,17695.0,1.0,137,62,volume_137_slice_62.h5,4287,4287.0,6696.0,2.0,0.999766736645673,0.6544989083470216,0.3467181602841323,right,17446.0,BraTS20_Validation_052|slice_102|volume_137_slice_62.h5
