library_index,library_case_id,batch_id,case_status,source_case_id,external_subject_name,external_subject_numeric_id,external_slice_index,external_modality,external_brain_pixels,training_compatible_donor_count,final_base_use_index,donor_volume,donor_slice_index,donor_h5_file,donor_mask_pixels,donor_tumor_area_pixels,donor_bbox_area,donor_component_count,donor_largest_component_fraction,donor_centroid_x_normalized,donor_centroid_y_normalized,donor_centroid_laterality,candidate_donors_before_uniqueness,pair_key
8251,synthetic_008251,batch_0034,planned,,BraTS20_Validation_103,103,61,flair,13859.0,16385.0,1.0,234,87,volume_234_slice_87.h5,2278,2278.0,3363.0,1.0,1.0,0.396203819690619,0.5611176213444223,left,16140.0,BraTS20_Validation_103|slice_61|volume_234_slice_87.h5
8252,synthetic_008252,batch_0034,planned,,BraTS20_Validation_103,103,62,flair,13982.0,16555.0,1.0,234,99,volume_234_slice_99.h5,844,844.0,1330.0,1.0,1.0,0.4067798290666085,0.5541008150072378,left,16309.0,BraTS20_Validation_103|slice_62|volume_234_slice_99.h5
8253,synthetic_008253,batch_0034,planned,,BraTS20_Validation_103,103,63,flair,14096.0,16696.0,1.0,282,66,volume_282_slice_66.h5,2199,2199.0,3360.0,3.0,0.9986357435197816,0.4590922842448355,0.3988062280115914,midline,16450.0,BraTS20_Validation_103|slice_63|volume_282_slice_66.h5
8254,synthetic_008254,batch_0034,planned,,BraTS20_Validation_103,103,64,flair,14342.0,16925.0,1.0,266,87,volume_266_slice_87.h5,1109,1109.0,1720.0,1.0,1.0,0.4827863316871093,0.6582054019792417,midline,16678.0,BraTS20_Validation_103|slice_64|volume_266_slice_87.h5
8255,synthetic_008255,batch_0034,planned,,BraTS20_Validation_103,103,65,flair,14542.0,17084.0,1.0,256,77,volume_256_slice_77.h5,4135,4135.0,6528.0,1.0,1.0,0.5782770815520129,0.3436709789378355,right,16837.0,BraTS20_Validation_103|slice_65|volume_256_slice_77.h5
8256,synthetic_008256,batch_0034,planned,,BraTS20_Validation_103,103,66,flair,14654.0,17177.0,1.0,252,63,volume_252_slice_63.h5,3071,3071.0,5360.0,3.0,0.9990231195050472,0.3833254537998198,0.5779467525195207,left,16930.0,BraTS20_Validation_103|slice_66|volume_252_slice_63.h5
8257,synthetic_008257,batch_0034,planned,,BraTS20_Validation_103,103,67,flair,14799.0,17256.0,1.0,289,64,volume_289_slice_64.h5,2897,2897.0,6248.0,6.0,0.9551259924059372,0.4953847798111738,0.3957751706786561,midline,17007.0,BraTS20_Validation_103|slice_67|volume_289_slice_64.h5
8258,synthetic_008258,batch_0034,planned,,BraTS20_Validation_103,103,68,flair,14937.0,17307.0,1.0,235,114,volume_235_slice_114.h5,2250,2250.0,3796.0,2.0,0.9991111111111112,0.4454504881450488,0.4190813575081358,left,17058.0,BraTS20_Validation_103|slice_68|volume_235_slice_114.h5
8259,synthetic_008259,batch_0034,planned,,BraTS20_Validation_103,103,69,flair,15077.0,17400.0,1.0,234,50,volume_234_slice_50.h5,2529,2529.0,4270.0,1.0,1.0,0.4059983687137158,0.5768979420314312,left,17151.0,BraTS20_Validation_103|slice_69|volume_234_slice_50.h5
8260,synthetic_008260,batch_0034,planned,,BraTS20_Validation_103,103,70,flair,15179.0,17429.0,1.0,234,60,volume_234_slice_60.h5,3680,3680.0,5254.0,2.0,0.998641304347826,0.3893419137711478,0.5768532836092414,left,17180.0,BraTS20_Validation_103|slice_70|volume_234_slice_60.h5
