library_index,library_case_id,batch_id,case_status,source_case_id,external_subject_name,external_subject_numeric_id,external_slice_index,external_modality,external_brain_pixels,training_compatible_donor_count,final_base_use_index,donor_volume,donor_slice_index,donor_h5_file,donor_mask_pixels,donor_tumor_area_pixels,donor_bbox_area,donor_component_count,donor_largest_component_fraction,donor_centroid_x_normalized,donor_centroid_y_normalized,donor_centroid_laterality,candidate_donors_before_uniqueness,pair_key
6751,synthetic_006751,batch_0028,planned,,BraTS20_Validation_084,84,28,flair,7965.0,3835.0,1.0,292,37,volume_292_slice_37.h5,1019,1019.0,2829.0,7.0,0.60549558390579,0.5521986031099486,0.3543140580025539,right,3707.0,BraTS20_Validation_084|slice_28|volume_292_slice_37.h5
6752,synthetic_006752,batch_0028,planned,,BraTS20_Validation_084,84,29,flair,8197.0,4047.0,1.0,195,35,volume_195_slice_35.h5,1125,1125.0,1924.0,1.0,1.0,0.4542222222222222,0.6456940957694096,midline,3915.0,BraTS20_Validation_084|slice_29|volume_195_slice_35.h5
6753,synthetic_006753,batch_0028,planned,,BraTS20_Validation_084,84,30,flair,8504.0,4447.0,1.0,242,41,volume_242_slice_41.h5,1866,1866.0,3195.0,3.0,0.995176848874598,0.4853511639692,0.6389318659832187,midline,4306.0,BraTS20_Validation_084|slice_30|volume_242_slice_41.h5
6754,synthetic_006754,batch_0028,planned,,BraTS20_Validation_084,84,31,flair,8786.0,4894.0,1.0,227,56,volume_227_slice_56.h5,1579,1579.0,3150.0,4.0,0.9835338822039266,0.5207071898161274,0.61280774601795,midline,4746.0,BraTS20_Validation_084|slice_31|volume_227_slice_56.h5
6755,synthetic_006755,batch_0028,planned,,BraTS20_Validation_084,84,32,flair,9127.0,5738.0,1.0,275,60,volume_275_slice_60.h5,1234,1234.0,1952.0,1.0,1.0,0.5569227535042689,0.6147677722547351,right,5584.0,BraTS20_Validation_084|slice_32|volume_275_slice_60.h5
6756,synthetic_006756,batch_0028,planned,,BraTS20_Validation_084,84,33,flair,9427.0,6596.0,1.0,221,55,volume_221_slice_55.h5,2547,2547.0,4500.0,1.0,1.0,0.7181703636898279,0.6216879978578457,right,6432.0,BraTS20_Validation_084|slice_33|volume_221_slice_55.h5
6757,synthetic_006757,batch_0028,planned,,BraTS20_Validation_084,84,34,flair,9710.0,7728.0,1.0,203,84,volume_203_slice_84.h5,1252,1252.0,6930.0,8.0,0.7723642172523961,0.6086796690149318,0.6427640461454142,right,7556.0,BraTS20_Validation_084|slice_34|volume_203_slice_84.h5
6758,synthetic_006758,batch_0028,planned,,BraTS20_Validation_084,84,35,flair,9990.0,8559.0,1.0,238,93,volume_238_slice_93.h5,1892,1892.0,2970.0,2.0,0.9994714587737844,0.5432718249931444,0.6310848585101773,midline,8380.0,BraTS20_Validation_084|slice_35|volume_238_slice_93.h5
6759,synthetic_006759,batch_0028,planned,,BraTS20_Validation_084,84,36,flair,10337.0,9350.0,1.0,232,76,volume_232_slice_76.h5,1951,1951.0,3621.0,2.0,0.9994874423372628,0.7063795199972549,0.6635305572295294,right,9165.0,BraTS20_Validation_084|slice_36|volume_232_slice_76.h5
6760,synthetic_006760,batch_0028,planned,,BraTS20_Validation_084,84,37,flair,10885.0,10791.0,1.0,225,86,volume_225_slice_86.h5,4132,4132.0,6825.0,3.0,0.9934656340755084,0.62542377686958,0.3823955898852512,right,10594.0,BraTS20_Validation_084|slice_37|volume_225_slice_86.h5
6761,synthetic_006761,batch_0028,planned,,BraTS20_Validation_084,84,38,flair,11236.0,11706.0,1.0,206,68,volume_206_slice_68.h5,953,953.0,1824.0,1.0,1.0,0.5239213757919277,0.3440796954782738,midline,11504.0,BraTS20_Validation_084|slice_38|volume_206_slice_68.h5
6762,synthetic_006762,batch_0028,planned,,BraTS20_Validation_084,84,39,flair,11654.0,12642.0,1.0,314,89,volume_314_slice_89.h5,917,917.0,2112.0,2.0,0.9825517993456924,0.7772571100048822,0.6219389221720819,right,12433.0,BraTS20_Validation_084|slice_39|volume_314_slice_89.h5
6763,synthetic_006763,batch_0028,planned,,BraTS20_Validation_084,84,40,flair,11872.0,13021.0,1.0,238,43,volume_238_slice_43.h5,1707,1707.0,3108.0,2.0,0.9994141769185706,0.4974201724133705,0.6656151264912138,midline,12812.0,BraTS20_Validation_084|slice_40|volume_238_slice_43.h5
6764,synthetic_006764,batch_0028,planned,,BraTS20_Validation_084,84,41,flair,12125.0,13360.0,1.0,214,74,volume_214_slice_74.h5,2965,2965.0,4389.0,1.0,1.0,0.5498952210940752,0.3579882450062444,midline,13145.0,BraTS20_Validation_084|slice_41|volume_214_slice_74.h5
6765,synthetic_006765,batch_0028,planned,,BraTS20_Validation_084,84,42,flair,12391.0,13568.0,1.0,170,69,volume_170_slice_69.h5,2130,2130.0,3626.0,2.0,0.9995305164319248,0.6297542577641582,0.6610328638497652,right,13351.0,BraTS20_Validation_084|slice_42|volume_170_slice_69.h5
6766,synthetic_006766,batch_0028,planned,,BraTS20_Validation_084,84,42,flair,12391.0,13568.0,2.0,214,81,volume_214_slice_81.h5,2219,2219.0,3479.0,4.0,0.9972960793150067,0.5447419679036696,0.3668639611118129,midline,13351.0,BraTS20_Validation_084|slice_42|volume_214_slice_81.h5
6767,synthetic_006767,batch_0028,planned,,BraTS20_Validation_084,84,43,flair,12681.0,13761.0,1.0,195,52,volume_195_slice_52.h5,1736,1736.0,2640.0,2.0,0.9994239631336406,0.4743290014075544,0.6454336424811522,midline,13541.0,BraTS20_Validation_084|slice_43|volume_195_slice_52.h5
6768,synthetic_006768,batch_0028,planned,,BraTS20_Validation_084,84,43,flair,12681.0,13761.0,2.0,219,87,volume_219_slice_87.h5,697,697.0,2556.0,8.0,0.9354375896700144,0.4583060696469627,0.6711969408643138,midline,13541.0,BraTS20_Validation_084|slice_43|volume_219_slice_87.h5
6769,synthetic_006769,batch_0028,planned,,BraTS20_Validation_084,84,44,flair,12946.0,13906.0,1.0,190,65,volume_190_slice_65.h5,1395,1395.0,2684.0,3.0,0.9971326164874552,0.5075058862344596,0.6586793839324545,midline,13683.0,BraTS20_Validation_084|slice_44|volume_190_slice_65.h5
6770,synthetic_006770,batch_0028,planned,,BraTS20_Validation_084,84,44,flair,12946.0,13906.0,2.0,194,43,volume_194_slice_43.h5,686,686.0,1484.0,4.0,0.750728862973761,0.5198897251668151,0.6975859082425558,midline,13683.0,BraTS20_Validation_084|slice_44|volume_194_slice_43.h5
6771,synthetic_006771,batch_0028,planned,,BraTS20_Validation_084,84,45,flair,13288.0,14251.0,2.0,215,54,volume_215_slice_54.h5,1637,1637.0,2318.0,1.0,1.0,0.57024406826448,0.677975069202516,right,14023.0,BraTS20_Validation_084|slice_45|volume_215_slice_54.h5
6772,synthetic_006772,batch_0028,planned,,BraTS20_Validation_084,84,45,flair,13288.0,14251.0,1.0,232,52,volume_232_slice_52.h5,2032,2032.0,4565.0,6.0,0.9808070866141732,0.7166157381477943,0.6662026817777486,right,14023.0,BraTS20_Validation_084|slice_45|volume_232_slice_52.h5
6773,synthetic_006773,batch_0028,planned,,BraTS20_Validation_084,84,46,flair,13969.0,15262.0,2.0,194,44,volume_194_slice_44.h5,894,894.0,1736.0,3.0,0.9977628635346756,0.5293589059560249,0.6974062321567306,midline,15024.0,BraTS20_Validation_084|slice_46|volume_194_slice_44.h5
6774,synthetic_006774,batch_0028,planned,,BraTS20_Validation_084,84,46,flair,13969.0,15262.0,1.0,215,65,volume_215_slice_65.h5,2093,2093.0,3010.0,1.0,1.0,0.5962912837571742,0.6568178047166586,right,15024.0,BraTS20_Validation_084|slice_46|volume_215_slice_65.h5
